lakeid,lakename,year4,daynum,sampledate,depth,depth_id,dic,primary_prod_rep1,primary_prod_rep2,chla,phaeo,chla_lt_35um,phaeo_lt_35um,alk_phosphatase
"L","Paul Lake",1992,163,1992-06-11,2.95,4,,,,3.5450,3.7720,1.3520,2.3530,1.7740
"L","Paul Lake",1992,163,1992-06-11,4.10,5,,,,4.7070,7.2540,2.3780,4.4460,1.5270
"L","Paul Lake",1992,163,1992-06-11,5.80,6,,,,10.5750,15.0340,6.8190,11.8950,1.5160
"L","Paul Lake",1992,170,1992-06-18,0.00,1,,,,6.6540,6.0740,2.2600,2.6810,
"L","Paul Lake",1992,170,1992-06-18,0.60,2,,,,5.9250,5.9730,2.6570,3.2720,
"L","Paul Lake",1992,170,1992-06-18,1.25,3,,,,4.9670,4.7180,2.4840,3.1840,
"L","Paul Lake",1992,170,1992-06-18,2.80,4,,,,6.6160,7.2200,1.8910,3.0810,
"L","Paul Lake",1992,170,1992-06-18,4.40,5,,,,8.3890,7.5210,3.5300,6.3900,
"L","Paul Lake",1992,170,1992-06-18,5.95,6,,,,27.5170,34.7420,17.3540,25.5350,
"L","Paul Lake",1992,177,1992-06-25,0.00,1,,2.2060,2.3530,5.9060,4.8850,1.9300,3.0950,
"L","Paul Lake",1992,177,1992-06-25,0.70,2,,2.5210,2.9420,5.7720,5.5730,1.9950,3.0310,
"L","Paul Lake",1992,177,1992-06-25,1.45,3,,2.2690,2.2230,6.1940,5.9810,1.9690,3.4580,
"L","Paul Lake",1992,177,1992-06-25,2.70,4,,1.3330,1.3310,5.2970,4.3870,1.6480,3.2770,
"L","Paul Lake",1992,177,1992-06-25,3.60,5,,0.8304,0.8894,5.4650,7.4800,2.0040,4.2580,
"L","Paul Lake",1992,177,1992-06-25,5.55,6,,1.2750,1.4720,44.8710,49.2090,35.4270,39.9750,
"L","Paul Lake",1992,184,1992-07-02,0.00,1,,,,3.1610,3.6870,1.8620,2.3190,1.9930
"L","Paul Lake",1992,184,1992-07-02,0.70,2,,,,3.2400,3.5610,1.7270,2.3330,1.9220
"L","Paul Lake",1992,184,1992-07-02,1.48,3,,,,3.2690,3.2040,1.7810,2.6820,1.8650
"L","Paul Lake",1992,184,1992-07-02,2.60,4,,,,2.9660,4.0700,1.5820,2.4050,1.8360
"L","Paul Lake",1992,184,1992-07-02,3.45,5,,,,3.4360,3.4580,1.6150,2.0440,1.6510
"L","Paul Lake",1992,184,1992-07-02,5.35,6,,,,15.6860,20.1950,9.4990,15.2660,0.5978
"L","Paul Lake",1992,191,1992-07-09,0.00,1,,,,3.1470,4.3950,2.0650,3.0410,
"L","Paul Lake",1992,191,1992-07-09,0.78,2,,,,3.0520,4.4330,2.0370,2.9080,
"L","Paul Lake",1992,191,1992-07-09,1.54,3,,,,3.7540,5.1960,2.3550,3.1130,
"L","Paul Lake",1992,191,1992-07-09,2.41,4,,,,4.1630,5.7430,2.3570,3.7880,
"L","Paul Lake",1992,191,1992-07-09,3.30,5,,,,4.7590,7.4360,2.9440,5.8500,
"L","Paul Lake",1992,191,1992-07-09,5.45,6,,,,8.6650,14.2700,5.3170,11.0990,
"L","Paul Lake",1992,198,1992-07-16,0.00,1,,,,2.3910,3.5750,1.7390,2.3220,
"L","Paul Lake",1992,198,1992-07-16,0.85,2,,,,2.7220,3.4700,1.8540,2.5680,
"L","Paul Lake",1992,198,1992-07-16,1.60,3,,,,3.2810,4.5430,2.1180,2.5850,
"L","Paul Lake",1992,198,1992-07-16,2.60,4,,,,3.6670,5.6760,2.4160,3.9630,
"L","Paul Lake",1992,198,1992-07-16,3.40,5,,,,4.8710,8.6370,5.7260,9.1190,
"L","Paul Lake",1992,198,1992-07-16,5.40,6,,,,7.8380,12.0020,5.4940,9.7020,
"L","Paul Lake",1992,205,1992-07-23,0.00,1,,3.4790,2.6300,3.7730,5.0630,2.4500,3.5800,
"L","Paul Lake",1992,205,1992-07-23,0.75,2,,5.2270,4.5310,3.4820,4.9610,2.3910,3.6390,
"L","Paul Lake",1992,205,1992-07-23,1.55,3,,4.7450,5.0760,3.6240,4.9320,2.4980,3.6930,
"L","Paul Lake",1992,205,1992-07-23,2.60,4,,4.7310,4.1600,3.4740,5.3060,2.4910,3.6530,
"L","Paul Lake",1992,205,1992-07-23,3.55,5,,3.3250,2.9980,4.4640,8.2000,2.8310,5.4710,
"L","Paul Lake",1992,205,1992-07-23,5.25,6,,1.9270,2.0850,9.4130,20.2760,5.8550,16.6580,
"L","Paul Lake",1992,212,1992-07-30,0.00,1,,,,2.6550,3.3110,1.8680,2.5540,2.2630
"L","Paul Lake",1992,212,1992-07-30,0.83,2,,,,2.6660,3.1870,1.7050,1.9940,2.4050
"L","Paul Lake",1992,212,1992-07-30,1.65,3,,,,2.6030,3.6440,1.7330,2.5280,2.3200
"L","Paul Lake",1992,212,1992-07-30,2.75,4,,,,2.8360,5.1560,1.9460,2.5560,2.3880
"L","Paul Lake",1992,212,1992-07-30,3.90,5,,,,3.7550,5.9070,2.4810,5.1870,2.2490
"L","Paul Lake",1992,212,1992-07-30,5.70,6,,,,11.4020,21.6640,8.1990,16.2840,1.1810
"L","Paul Lake",1992,219,1992-08-06,0.00,1,,,,2.7770,3.7520,2.0120,2.8930,
"L","Paul Lake",1992,219,1992-08-06,0.80,2,,,,2.4540,3.1180,1.7980,2.1420,
"L","Paul Lake",1992,219,1992-08-06,1.75,3,,,,2.5680,3.6790,1.8760,2.4650,
"L","Paul Lake",1992,219,1992-08-06,2.90,4,,,,2.6590,3.8140,1.9730,2.8580,
"L","Paul Lake",1992,219,1992-08-06,3.80,5,,,,4.0830,6.1420,2.9390,4.3780,
"L","Paul Lake",1992,219,1992-08-06,5.70,6,,,,13.9720,21.4860,10.2600,16.1930,
"L","Paul Lake",1992,226,1992-08-13,0.00,1,,,,3.4780,4.6830,2.3690,2.6560,
"L","Paul Lake",1992,226,1992-08-13,0.90,2,,,,3.4980,4.4950,2.3890,3.4410,
"L","Paul Lake",1992,226,1992-08-13,1.80,3,,,,3.4230,5.0760,2.2820,3.1860,
"L","Paul Lake",1992,226,1992-08-13,3.20,4,,,,3.7730,4.6130,2.2880,3.6780,
"L","Paul Lake",1992,226,1992-08-13,4.10,5,,,,5.6390,12.5600,3.8320,8.2690,
"L","Paul Lake",1992,226,1992-08-13,5.60,6,,,,14.9250,21.5080,12.4320,18.0050,
"L","Paul Lake",1992,234,1992-08-21,0.00,1,,3.8750,4.3250,3.6200,4.5410,2.3240,3.1840,
"L","Paul Lake",1992,234,1992-08-21,0.70,2,,5.3540,5.2720,3.7060,4.9610,2.2760,2.7900,
"L","Paul Lake",1992,234,1992-08-21,1.60,3,,4.8840,5.0440,3.5450,5.2350,2.2840,3.0630,
"L","Paul Lake",1992,234,1992-08-21,3.00,4,,3.9930,3.5070,3.6350,5.2010,2.7290,8.1900,
"L","Paul Lake",1992,234,1992-08-21,3.90,5,,4.1610,3.7750,6.8340,12.0210,4.4590,8.7120,
"L","Paul Lake",1992,234,1992-08-21,5.70,6,,1.5370,1.2840,39.9180,38.0210,34.4200,31.0670,
"L","Paul Lake",1992,240,1992-08-27,0.00,1,,,,6.1960,11.1960,2.6950,4.5410,1.3240
"L","Paul Lake",1992,240,1992-08-27,0.80,2,,,,6.0420,10.3930,2.9910,5.0100,1.3950
"L","Paul Lake",1992,240,1992-08-27,1.60,3,,,,6.1400,11.6450,3.0380,5.0020,1.2670
"L","Paul Lake",1992,240,1992-08-27,3.00,4,,,,6.4990,9.5420,3.0720,5.0330,1.2380
"L","Paul Lake",1992,240,1992-08-27,4.00,5,,,,7.2800,11.7630,3.2140,6.3540,1.2810
"L","Paul Lake",1992,240,1992-08-27,5.50,6,,,,10.4180,15.1910,4.6480,9.9860,1.0110
"L","Paul Lake",1992,247,1992-09-03,0.00,1,,,,5.1280,10.1810,1.9270,7.9220,
"L","Paul Lake",1992,247,1992-09-03,0.80,2,,,,5.0850,10.7870,2.4900,7.6010,
"L","Paul Lake",1992,247,1992-09-03,1.70,3,,,,5.9590,11.4320,2.2870,6.2360,
"L","Paul Lake",1992,247,1992-09-03,2.75,4,,,,5.4080,11.2520,2.1310,5.9180,
"L","Paul Lake",1992,247,1992-09-03,3.55,5,,,,5.6130,11.7420,2.0210,6.0280,
"L","Paul Lake",1992,247,1992-09-03,5.45,6,,,,10.9100,16.8100,2.4420,11.4880,
"L","Paul Lake",1992,254,1992-09-10,0.00,1,,,,6.3660,11.6200,3.0540,7.0260,
"L","Paul Lake",1992,254,1992-09-10,0.85,2,,,,6.7500,10.6830,2.6850,5.4190,
"L","Paul Lake",1992,254,1992-09-10,1.65,3,,,,6.8070,11.7320,2.9170,5.5810,
"L","Paul Lake",1992,254,1992-09-10,2.70,4,,,,6.5770,10.8550,2.6460,5.1020,
"L","Paul Lake",1992,254,1992-09-10,3.80,5,,,,6.6160,11.8310,2.4160,6.7150,
"L","Paul Lake",1992,254,1992-09-10,5.60,6,,,,29.4830,30.0090,16.9710,21.0770,
"L","Paul Lake",1993,140,1993-05-20,0.00,1,,,,4.0840,4.9130,2.0310,3.0310,0.7120
"L","Paul Lake",1993,140,1993-05-20,0.80,2,,,,3.5880,4.2140,3.5610,4.2870,0.6410
"L","Paul Lake",1993,140,1993-05-20,1.80,3,,,,4.4400,4.3980,3.3980,3.8820,0.6550
"L","Paul Lake",1993,140,1993-05-20,3.00,4,,,,6.7530,7.3800,5.3730,6.3040,0.5980
"L","Paul Lake",1993,140,1993-05-20,3.80,5,,,,8.6580,7.4650,7.2090,8.1170,0.5700
"L","Paul Lake",1993,140,1993-05-20,5.20,6,,,,8.5050,9.5080,17.7770,23.9400,0.8120
"L","Paul Lake",1993,147,1993-05-27,0.00,1,,0.6930,0.1100,3.2490,4.3150,1.9870,2.6760,
"L","Paul Lake",1993,147,1993-05-27,0.50,2,,0.1590,0.7380,2.4090,2.2090,2.0980,1.0300,
"L","Paul Lake",1993,147,1993-05-27,1.50,3,,0.3940,0.0400,3.1600,2.8910,2.2130,2.7340,
"L","Paul Lake",1993,147,1993-05-27,3.10,4,,0.0690,0.1510,6.1200,6.1210,4.6080,5.2770,
"L","Paul Lake",1993,147,1993-05-27,4.20,5,,0.0720,0.3940,12.2220,15.9890,7.0960,66.4220,
"L","Paul Lake",1993,147,1993-05-27,5.70,6,,0.2220,0.3420,55.7680,77.5900,42.8940,-14.9920,
"L","Paul Lake",1993,154,1993-06-03,0.00,1,,,,2.6150,6.8600,1.9550,2.4240,0.6940
"L","Paul Lake",1993,154,1993-06-03,0.80,2,,,,2.1700,6.3490,1.7330,2.8740,0.6860
"L","Paul Lake",1993,154,1993-06-03,1.80,3,,,,2.6260,6.2910,1.8320,4.6510,0.6840
"L","Paul Lake",1993,154,1993-06-03,3.00,4,,,,3.5470,6.6050,2.6010,5.3610,0.6650
"L","Paul Lake",1993,154,1993-06-03,4.40,5,,,,14.9810,18.3580,12.2810,15.0740,0.8370
"L","Paul Lake",1993,154,1993-06-03,5.40,6,,,,49.3170,56.3440,41.5040,42.6150,0.9290
"L","Paul Lake",1993,161,1993-06-10,0.00,1,,24.9640,23.0730,2.4200,4.9050,1.8840,4.6000,
"L","Paul Lake",1993,161,1993-06-10,0.80,2,,31.0470,30.5860,2.5310,5.0320,1.7410,3.0930,
"L","Paul Lake",1993,161,1993-06-10,1.80,3,,33.1870,30.6300,4.1220,11.3230,2.5590,4.3220,
"L","Paul Lake",1993,161,1993-06-10,3.10,4,,23.7840,21.2510,3.7550,4.5050,3.5140,4.9120,
"L","Paul Lake",1993,161,1993-06-10,4.00,5,,18.8480,17.3810,4.0150,7.2640,3.0650,7.0460,
"L","Paul Lake",1993,161,1993-06-10,5.60,6,,40.0400,48.5830,41.4320,38.5830,36.1280,30.5520,
"L","Paul Lake",1993,168,1993-06-17,0.00,1,,,,8.1720,13.5760,36.9060,39.8850,1.3160
"L","Paul Lake",1993,168,1993-06-17,0.90,2,,,,,,37.1110,39.6810,1.3620
"L","Paul Lake",1993,168,1993-06-17,1.90,3,,,,7.1110,9.3030,6.6560,9.7570,1.3030
"L","Paul Lake",1993,168,1993-06-17,3.40,4,,,,4.1520,5.2030,2.8190,4.3610,0.9640
"L","Paul Lake",1993,168,1993-06-17,4.60,5,,,,28.6730,235.3090,4.1290,6.9500,0.7350
"L","Paul Lake",1993,168,1993-06-17,5.90,6,,,,24.3720,-1.8030,5.0180,7.2920,1.1440
"L","Paul Lake",1993,175,1993-06-24,0.00,1,,3.1130,2.9140,2.7200,2.9320,1.8120,2.9650,
"L","Paul Lake",1993,175,1993-06-24,0.80,2,,3.0780,3.8320,3.0990,2.8730,1.7720,2.4930,
"L","Paul Lake",1993,175,1993-06-24,1.90,3,,2.7350,,3.2600,6.2940,1.9870,2.6760,
"L","Paul Lake",1993,175,1993-06-24,3.10,4,,1.5460,1.6320,3.7090,8.1010,2.2700,3.0650,
"L","Paul Lake",1993,175,1993-06-24,3.95,5,,1.0440,0.8460,3.9500,9.4520,2.2530,6.3450,
"L","Paul Lake",1993,175,1993-06-24,5.40,6,,1.6550,1.5460,13.2850,21.5930,11.3260,16.9870,
"L","Paul Lake",1993,182,1993-07-01,0.00,1,,,,3.2600,10.0360,2.0390,4.2170,1.9380
"L","Paul Lake",1993,182,1993-07-01,0.40,2,,,,2.4090,4.2790,1.9190,2.1180,1.8460
"L","Paul Lake",1993,182,1993-07-01,1.50,3,,,,2.4200,3.7100,2.1060,2.4430,1.8680
"L","Paul Lake",1993,182,1993-07-01,2.90,4,,,,2.8560,2.4520,2.1360,3.7550,1.7980
"L","Paul Lake",1993,182,1993-07-01,4.00,5,,,,3.9500,6.0020,2.7590,5.1230,1.2190
"L","Paul Lake",1993,182,1993-07-01,5.70,6,,,,13.2830,17.1710,12.2340,15.8060,1.2300
"L","Paul Lake",1993,189,1993-07-08,0.00,1,,3.6310,3.3950,2.1470,1.7540,1.8240,1.1900,
"L","Paul Lake",1993,189,1993-07-08,0.90,2,,3.9820,4.0070,2.0920,1.3320,1.8120,0.5760,
"L","Paul Lake",1993,189,1993-07-08,1.90,3,,2.8200,2.4710,2.2250,1.5170,1.8360,1.9740,
"L","Paul Lake",1993,189,1993-07-08,3.10,4,,2.1440,2.2940,1.8730,2.1080,1.9470,3.7060,
"L","Paul Lake",1993,189,1993-07-08,4.00,5,,2.4680,2.3030,5.1000,5.9140,3.9940,7.0720,
"L","Paul Lake",1993,189,1993-07-08,5.60,6,,2.4000,1.6640,28.3140,34.2620,25.3040,30.0920,
"L","Paul Lake",1993,196,1993-07-15,0.00,1,,,,3.0930,3.0370,2.3330,1.3070,1.6230
"L","Paul Lake",1993,196,1993-07-15,0.90,2,,,,2.8370,5.2840,2.5150,3.7400,1.5480
"L","Paul Lake",1993,196,1993-07-15,1.80,3,,,,3.1210,3.2480,2.5390,3.6590,1.6390
"L","Paul Lake",1993,196,1993-07-15,3.00,4,,,,3.3380,3.9600,2.7650,4.2410,1.3650
"L","Paul Lake",1993,196,1993-07-15,3.90,5,,,,3.5140,5.6420,2.8930,5.3080,1.2440
"L","Paul Lake",1993,196,1993-07-15,5.60,6,,,,19.8560,24.2550,17.6340,19.2960,1.0360
"L","Paul Lake",1993,203,1993-07-22,0.00,1,,1.7390,2.1250,2.7870,9.0760,2.5190,7.3190,
"L","Paul Lake",1993,203,1993-07-22,0.75,2,,3.1380,2.6670,2.6430,10.3350,2.4880,8.0330,
"L","Paul Lake",1993,203,1993-07-22,1.50,3,,3.2740,3.2170,2.9320,8.6130,2.4360,7.5730,
"L","Paul Lake",1993,203,1993-07-22,2.75,4,,3.0530,3.0380,2.8090,12.7160,2.3530,8.9520,
"L","Paul Lake",1993,203,1993-07-22,3.75,5,,3.3100,3.5110,3.0410,11.5550,2.4310,8.4760,
"L","Paul Lake",1993,203,1993-07-22,5.40,6,,2.3980,2.4830,3.2680,18.6260,3.0320,20.2560,
"L","Paul Lake",1993,210,1993-07-29,0.00,1,,,,6.8600,5.4810,5.1660,3.5350,
"L","Paul Lake",1993,210,1993-07-29,0.75,2,,,,7.0320,5.5470,5.1260,4.4280,
"L","Paul Lake",1993,210,1993-07-29,1.60,3,,,,8.5790,7.2650,6.7870,5.8380,
"L","Paul Lake",1993,210,1993-07-29,3.00,4,,,,6.1100,1.3210,4.8900,4.1070,
"L","Paul Lake",1993,210,1993-07-29,4.25,5,,,,7.1950,5.8090,5.2520,5.4170,
"L","Paul Lake",1993,210,1993-07-29,5.75,6,,,,43.8690,35.1200,29.3900,21.9020,
"L","Paul Lake",1993,217,1993-08-05,0.00,1,,,,3.6090,8.7310,3.1880,7.8790,
"L","Paul Lake",1993,217,1993-08-05,0.90,2,,,,3.9360,5.8170,3.1270,7.7010,
"L","Paul Lake",1993,217,1993-08-05,1.80,3,,,,3.8040,10.6270,3.4100,7.4180,
"L","Paul Lake",1993,217,1993-08-05,3.00,4,,,,4.7010,17.7910,3.1570,11.5720,
"L","Paul Lake",1993,217,1993-08-05,3.90,5,,,,7.5520,21.7070,6.1680,11.2480,
"L","Paul Lake",1993,217,1993-08-05,5.70,6,,,,23.2690,32.2640,20.5430,27.8250,
"L","Paul Lake",1993,224,1993-08-12,0.00,1,,3.3020,3.1060,3.8460,3.8170,3.5270,3.9570,1.0420
"L","Paul Lake",1993,224,1993-08-12,0.80,2,,4.0800,3.9190,3.7480,5.4080,3.4160,4.4660,1.0070
"L","Paul Lake",1993,224,1993-08-12,1.90,3,,3.3660,3.1660,4.0820,3.3820,3.3830,4.4200,0.9390
"L","Paul Lake",1993,224,1993-08-12,3.40,4,,2.8450,2.5000,5.2160,8.9160,4.0820,7.5620,0.8690
"L","Paul Lake",1993,224,1993-08-12,4.50,5,,2.1860,2.1790,6.4530,13.0530,5.5290,6.5140,0.8860
"L","Paul Lake",1993,224,1993-08-12,5.80,6,,7.5950,8.6810,75.8390,95.4760,69.5310,76.1380,2.3850
"L","Paul Lake",1993,231,1993-08-19,0.00,1,,,,4.7640,8.2740,4.1560,6.2740,
"L","Paul Lake",1993,231,1993-08-19,0.90,2,,,,4.5970,7.3460,4.2000,5.7520,
"L","Paul Lake",1993,231,1993-08-19,1.90,3,,,,3.8040,2.9640,4.2340,4.7630,
"L","Paul Lake",1993,231,1993-08-19,3.40,4,,,,6.3420,9.3820,5.6000,6.4750,
"L","Paul Lake",1993,231,1993-08-19,4.40,5,,,,8.3170,9.5970,7.1300,10.6510,
"L","Paul Lake",1993,231,1993-08-19,5.80,6,,,,49.7470,46.6820,43.2960,35.6940,
"L","Paul Lake",1993,238,1993-08-26,0.00,1,,,,3.9780,6.2730,3.0490,5.1520,
"L","Paul Lake",1993,238,1993-08-26,0.75,2,,,,5.0000,10.1270,3.5050,5.8900,
"L","Paul Lake",1993,238,1993-08-26,1.70,3,,,,5.0700,8.0670,4.1500,6.4390,
"L","Paul Lake",1993,238,1993-08-26,3.00,4,,,,5.2430,8.2910,4.8310,7.9080,
"L","Paul Lake",1993,238,1993-08-26,3.95,5,,,,7.1490,10.3670,6.5830,10.6670,
"L","Paul Lake",1993,238,1993-08-26,5.40,6,,,,20.9310,20.1020,18.9240,16.6380,
"L","Paul Lake",1993,243,1993-08-31,0.00,1,,,,7.7550,4.2650,7.1450,2.4710,
"L","Paul Lake",1993,243,1993-08-31,0.70,2,,,,9.2810,3.9030,8.1110,1.8150,
"L","Paul Lake",1993,243,1993-08-31,1.50,3,,,,9.5030,2.1290,8.0350,2.2020,
"L","Paul Lake",1993,243,1993-08-31,2.60,4,,,,9.2170,0.8640,7.8820,-1.1610,
"L","Paul Lake",1993,243,1993-08-31,3.55,5,,,,11.4420,1.7420,9.2380,1.6190,
"L","Paul Lake",1993,243,1993-08-31,5.40,6,,,,37.8850,2.4410,35.3420,11.9630,
"L","Paul Lake",1993,250,1993-09-07,0.00,1,,,,5.7530,8.5940,4.6020,6.5650,
"L","Paul Lake",1993,250,1993-09-07,0.85,2,,,,5.1810,7.2270,4.3730,6.4840,
"L","Paul Lake",1993,250,1993-09-07,1.80,3,,,,5.4350,6.9730,4.7040,5.8430,
"L","Paul Lake",1993,250,1993-09-07,2.90,4,,,,5.8480,9.6620,4.7890,8.6530,
"L","Paul Lake",1993,250,1993-09-07,3.90,5,,,,7.5010,13.4380,6.3990,12.7300,
"L","Paul Lake",1993,250,1993-09-07,5.60,6,,,,95.3480,61.3030,17.6710,12.5730,
"L","Paul Lake",1994,137,1994-05-17,0.00,1,,,,2.5990,24.3240,2.3780,26.2090,
"L","Paul Lake",1994,137,1994-05-17,0.90,2,,,,2.4170,27.1110,2.0750,26.8740,
"L","Paul Lake",1994,137,1994-05-17,1.90,3,,,,3.1170,38.5700,2.1350,26.4520,
"L","Paul Lake",1994,137,1994-05-17,3.00,4,,,,26.4700,44.6810,12.3210,23.8100,
"L","Paul Lake",1994,137,1994-05-17,3.80,5,,,,19.9750,25.2350,9.2920,16.2780,
"L","Paul Lake",1994,137,1994-05-17,5.30,6,,,,29.8530,35.3680,11.7070,19.4220,
"L","Paul Lake",1994,146,1994-05-26,0.00,1,,,,3.2420,5.2070,2.5730,7.2740,
"L","Paul Lake",1994,146,1994-05-26,0.85,2,,,,3.0780,10.2630,2.5960,7.2500,
"L","Paul Lake",1994,146,1994-05-26,1.60,3,,,,2.4890,5.9600,2.6900,7.1570,
"L","Paul Lake",1994,146,1994-05-26,2.80,4,,,,3.2340,11.7750,2.4830,6.4110,
"L","Paul Lake",1994,146,1994-05-26,3.60,5,,,,5.4030,9.0490,4.8030,9.2790,
"L","Paul Lake",1994,146,1994-05-26,5.10,6,,,,30.9450,32.0530,14.7030,23.5400,
"L","Paul Lake",1994,153,1994-06-02,0.00,1,,3.9780,1.7800,3.3530,33.5570,2.2110,28.9090,
"L","Paul Lake",1994,153,1994-06-02,0.70,2,,4.4020,3.4260,3.5710,39.4180,2.1580,34.7520,
"L","Paul Lake",1994,153,1994-06-02,1.50,3,,5.8720,4.7550,3.6980,51.0150,2.3250,28.4330,
"L","Paul Lake",1994,153,1994-06-02,2.50,4,,3.3600,4.9220,4.5540,47.0100,2.5990,42.1270,
"L","Paul Lake",1994,153,1994-06-02,3.50,5,,2.8460,3.8720,7.5420,76.4100,3.3050,72.6850,
"L","Paul Lake",1994,153,1994-06-02,5.10,6,,3.2400,2.4470,31.8730,28.9020,11.8290,23.7460,
"L","Paul Lake",1994,160,1994-06-09,0.00,1,,,,5.5670,10.7380,2.2690,6.3070,2.3030
"L","Paul Lake",1994,160,1994-06-09,0.80,2,,,,6.1940,7.5170,2.5260,5.7320,2.1290
"L","Paul Lake",1994,160,1994-06-09,1.50,3,,,,6.0850,9.1080,2.9710,5.6060,2.1800
"L","Paul Lake",1994,160,1994-06-09,2.50,4,,,,6.7670,6.5730,2.4560,6.7550,2.0930
"L","Paul Lake",1994,160,1994-06-09,3.40,5,,,,8.3500,12.4020,3.6690,36.4980,1.9080
"L","Paul Lake",1994,160,1994-06-09,4.90,6,,,,14.2440,18.3660,6.8770,13.6900,1.5120
"L","Paul Lake",1994,167,1994-06-16,0.00,1,,4.3460,4.2060,3.4380,7.6790,2.3390,4.9670,
"L","Paul Lake",1994,167,1994-06-16,0.80,2,,4.1380,4.9310,3.5750,7.5420,2.4790,6.7320,
"L","Paul Lake",1994,167,1994-06-16,1.55,3,,4.1070,4.2560,3.7110,6.6650,2.6660,3.6860,
"L","Paul Lake",1994,167,1994-06-16,2.60,4,,2.8960,3.4250,5.1300,7.4690,3.0640,5.1940,
"L","Paul Lake",1994,167,1994-06-16,3.45,5,,2.9160,2.8880,7.6950,10.8330,4.7810,10.3390,
"L","Paul Lake",1994,167,1994-06-16,5.10,6,,1.8330,2.2040,20.5210,32.8420,9.9880,23.3640,
"L","Paul Lake",1994,174,1994-06-23,0.00,1,,,,3.3010,39.3980,2.2520,30.9360,2.3600
"L","Paul Lake",1994,174,1994-06-23,0.40,2,,,,3.4220,42.8950,2.2460,48.3110,2.3960
"L","Paul Lake",1994,174,1994-06-23,1.10,3,,,,3.2030,34.0690,2.3490,31.1480,2.2210
"L","Paul Lake",1994,174,1994-06-23,2.50,4,,,,2.2560,29.9490,1.8370,25.7680,2.0410
"L","Paul Lake",1994,174,1994-06-23,3.50,5,,,,3.6190,66.5810,2.9710,42.1890,1.1050
"L","Paul Lake",1994,174,1994-06-23,5.10,6,,,,13.8620,38.7590,13.5900,38.6620,1.7020
"L","Paul Lake",1994,181,1994-06-30,0.00,1,,9.4620,7.8270,5.8400,1.9420,2.0700,14.6790,
"L","Paul Lake",1994,181,1994-06-30,0.70,2,,9.7680,10.4200,6.5760,2.3170,2.0570,18.1030,
"L","Paul Lake",1994,181,1994-06-30,1.40,3,,8.0130,8.8480,6.1130,2.4110,2.5510,17.9200,
"L","Paul Lake",1994,181,1994-06-30,2.60,4,,5.6510,6.4390,6.1130,3.1520,2.0700,19.0210,
"L","Paul Lake",1994,181,1994-06-30,3.60,5,,2.7090,3.1390,6.2220,2.6720,2.5260,26.5680,
"L","Paul Lake",1994,181,1994-06-30,5.20,6,,14.4660,9.8240,98.5000,60.4810,39.7860,41.7400,
"L","Paul Lake",1994,188,1994-07-07,0.00,1,,,,3.3840,5.1390,2.7020,6.1920,
"L","Paul Lake",1994,188,1994-07-07,0.65,2,,,,3.2750,5.9900,2.2310,4.9950,
"L","Paul Lake",1994,188,1994-07-07,1.40,3,,,,3.4930,8.7360,2.2720,5.2320,
"L","Paul Lake",1994,188,1994-07-07,2.60,4,,,,3.3290,7.4180,2.1690,4.5010,
"L","Paul Lake",1994,188,1994-07-07,3.70,5,,,,4.6660,9.2300,3.3560,7.3900,
"L","Paul Lake",1994,188,1994-07-07,5.45,6,,,,15.6090,25.8950,12.9350,24.8640,
"L","Paul Lake",1994,195,1994-07-14,0.00,1,,4.7970,4.8360,3.8750,3.5370,2.5380,3.0210,2.1980
"L","Paul Lake",1994,195,1994-07-14,0.80,2,,6.8680,7.6140,3.8480,3.9340,2.3950,3.1640,2.1980
"L","Paul Lake",1994,195,1994-07-14,1.60,3,,6.7060,6.2010,3.5750,4.9480,2.4970,3.0620,2.2480
"L","Paul Lake",1994,195,1994-07-14,2.80,4,,3.6240,4.4360,4.2020,4.6910,2.4150,2.8660,1.9980
"L","Paul Lake",1994,195,1994-07-14,4.00,5,,2.5420,2.3490,4.2570,6.8600,2.6610,4.2880,1.7480
"L","Paul Lake",1994,195,1994-07-14,5.60,6,,4.6870,4.6030,84.9210,84.0610,46.4170,65.8670,1.8230
"L","Paul Lake",1994,202,1994-07-21,0.00,1,,,,4.4750,5.5300,2.7830,8.3340,
"L","Paul Lake",1994,202,1994-07-21,0.70,2,,,,4.6660,11.2680,3.1310,6.8740,
"L","Paul Lake",1994,202,1994-07-21,1.45,3,,,,4.6940,12.3530,3.2340,6.2160,
"L","Paul Lake",1994,202,1994-07-21,2.55,4,,,,4.6390,10.9250,3.1310,8.8200,
"L","Paul Lake",1994,202,1994-07-21,3.80,5,,,,5.8120,10.1220,3.7660,9.5750,
"L","Paul Lake",1994,202,1994-07-21,5.60,6,,,,16.2640,41.5460,14.1630,22.5240,
"L","Paul Lake",1994,209,1994-07-28,0.00,1,,5.9680,7.6440,3.3920,10.2670,2.0560,5.3560,
"L","Paul Lake",1994,209,1994-07-28,0.60,2,,6.5120,6.6100,3.9060,4.0350,1.9470,4.7240,
"L","Paul Lake",1994,209,1994-07-28,1.40,3,,6.3030,6.3960,3.5080,7.6090,1.7830,4.8880,
"L","Paul Lake",1994,209,1994-07-28,2.45,4,,3.8870,4.4340,3.1580,8.2770,1.7650,6.8820,
"L","Paul Lake",1994,209,1994-07-28,3.55,5,,3.4140,2.5650,4.4210,12.4140,2.2380,6.1620,
"L","Paul Lake",1994,209,1994-07-28,5.50,6,,2.2600,2.4330,13.6710,27.4620,11.3520,22.7410,
