fish_id,food_item,number_indiv
951631,"OFISH",3
951632,"ODONN",4
951632,"LEECH",12
951633,"LEECH",1
951633,"OFISH",1
951634,"OFISH",26
951635,"OTHER",5
951593,"LEECH",3
951593,"BASSF",4
951595,"OTHER",1
951595,"ODONN",28
951595,"TRICH",1
951595,"LEECH",2
951597,"ODONN",7
951597,"TRICH",2
951597,"MOLLU",4
951597,"LEECH",3
951599,"OTHER",20
951599,"ODONA",1
951599,"OFISH",2
951600,"CHIRO",21
951600,"ODONN",4
951602,"DAPHN",1
951603,"CHAOB",2
951603,"CHIRO",4
951603,"ODONN",3
951604,"COLEO",1
951604,"ODONN",2
951604,"VERTE",1
951605,"MOLLU",1
951608,"OTHER",3
951608,"ODONN",3
951608,"TRICH",7
951608,"MOLLU",1
951608,"LEECH",3
951609,"ODONN",7
951609,"ODONA",2
951609,"TRICH",3
951609,"LEECH",5
951610,"POLYP",7
951610,"CHIRO",2
951610,"MOLLU",3
951611,"CHIRO",2
951611,"MOLLU",1
951611,"OFISH",6
951613,"POLYP",18
951613,"DAPHN",3
951613,"CHIRO",22
951613,"MOLLU",38
951613,"OFISH",2
951615,"POLYP",27
951615,"MITES",1
951615,"CHIRO",4
951615,"ODONN",1
951615,"MOLLU",30
951615,"LEECH",1
951615,"OFISH",4
951616,"TRICH",1
951617,"COLEO",3
951617,"ODONN",22
951617,"OFISH",1
951618,"CHAOB",2
951618,"OTHER",2
951618,"BASSF",9
951619,"ODONA",1
951620,"ODONN",1
951620,"LEECH",1
951621,"CHIRO",1
951621,"OFISH",47
951622,"OTHER",1
951564,"CHIRO",8
951564,"ODONN",1
951564,"VERTE",1
951566,"OTHER",1
951566,"TRICH",1
951567,"EPHEM",2
951567,"OTHER",3
951567,"TRICH",2
951567,"BASSY",1
951568,"DAPHN",3
951568,"EPHEM",8
951568,"CHAOB",2
951569,"CHAOB",122
951569,"CHIRO",21
951569,"ODONN",1
951569,"TRICH",2
951570,"ODONN",23
951570,"TRICH",2
951570,"LEECH",29
951571,"OTHER",1
951571,"CHIRO",4
951571,"OFISH",7
951572,"ODONN",1
951572,"TRICH",2
951572,"MOLLU",3
951572,"OFISH",9
951574,"EPHEM",1
951574,"CHIRO",3
951574,"VERTE",1
951575,"CHIRO",1
951575,"MOLLU",5
951575,"LEECH",1
951575,"OFISH",26
951576,"ODONN",33
951576,"OFISH",1
951577,"EPHEM",1
951577,"CHIRO",3
951577,"VERTE",1
951579,"DAPHN",3
951579,"OTHER",2
951579,"OFISH",3
951580,"OFISH",10
951582,"CHAOB",4
951582,"CHIRO",300
951582,"ODONN",1
951582,"TRICH",2
951583,"TRICH",1
951584,"OTHER",4
951584,"CHIRO",4
951584,"MOLLU",1
951584,"OFISH",4
951585,"CHAOB",1
951586,"CHIRO",2
951586,"TRICH",6
951588,"EPHEM",5
951588,"AMPHI",1
951588,"OTHER",2
951588,"COLEO",1
951588,"TRICH",1
951589,"CHIRO",1
951589,"ODONN",1
951589,"OFISH",2
951593,"OTHER",1
951593,"COLEO",1
951593,"ODONN",2
951546,"TRICH",1
951546,"BASSF",5
951550,"CHIRO",1
951550,"TRICH",1
951550,"MOLLU",1
951550,"OFISH",1
951552,"EPHEM",10
951552,"CHAOB",4
951553,"OTHER",2
951553,"OFISH",1
951554,"CHAOB",6
951554,"CHIRO",1
951556,"AMPHI",1
951556,"OTHER",1
951556,"TRICH",2
951557,"OTHER",2
951557,"CHIRO",1
951558,"OTHER",3
951558,"ODONA",1
951560,"CHIRO",1
951560,"TRICH",1
951561,"CHIRO",1
951561,"MOLLU",1
951561,"OFISH",3
951564,"CHAOB",2
951528,"OFISH",11
951530,"CHAOB",397
951531,"DAPHN",1
951531,"EPHEM",14
951531,"CHAOB",5
951531,"CHIRO",50
951532,"CHAOB",1
951532,"MITES",1
951532,"CHIRO",24
951532,"ODONN",1
951533,"CHAOB",27
951533,"CHIRO",140
951535,"CHAOB",2
951535,"AMPHI",2
951535,"COLEO",1
951536,"DAPHN",3
951536,"OTHER",1
951536,"CHIRO",4
951536,"ODONN",1
951536,"BASSF",1
951536,"OFISH",22
951537,"POLYP",3
951537,"DAPHN",5
951537,"BASSF",3
951538,"OTHER",5
951538,"LEECH",2
951538,"BASSF",2
951540,"CHAOB",23
951540,"CHIRO",28
951540,"TRICH",1
951541,"CHIRO",1
951541,"BASSF",1
951542,"ODONA",1
951543,"ODONN",26
951543,"ODONA",2
951543,"TRICH",3
951545,"OTHER",1
951545,"ODONN",2
951546,"DAPHN",11
951502,"TRICH",1
951502,"LEECH",1
951502,"OFISH",5
951503,"CHAOB",1
951503,"OTHER",2
951503,"CHIRO",1
951503,"TRICH",1
951503,"BASSF",1
951505,"ODONN",10
951505,"TRICH",10
951505,"LEECH",3
951505,"OFISH",2
951507,"OTHER",3
951507,"ODONA",1
951507,"OFISH",27
951508,"CHIRO",1
951508,"OFISH",4
951509,"CHIRO",4
951509,"ODONN",1
951509,"BASSF",1
951510,"OTHER",1
951510,"ODONA",1
951512,"CHIRO",18
951512,"ODONN",1
951512,"TRICH",7
951513,"OTHER",1
951513,"CHIRO",1
951513,"ODONN",1
951513,"VERTE",1
951514,"CHAOB",81
951514,"AMPHI",2
951514,"OTHER",2
951514,"CHIRO",4
951515,"ODONN",14
951515,"ODONA",1
951515,"BASSF",1
951518,"DAPHN",7
951518,"ODONN",1
951518,"MOLLU",1
951518,"OFISH",24
951519,"LEECH",2
951519,"OFISH",1
951521,"CHIRO",25
951525,"CHIRO",7
951525,"ODONN",1
951525,"TRICH",2
951528,"OTHER",1
951528,"LEECH",1
951424,"AMPHI",1
951424,"OTHER",1
951426,"OTHER",2
951426,"MOLLU",1
951436,"COLEO",1
951436,"TRICH",2
951436,"MOLLU",1
951436,"BASSF",1
951439,"DAPHN",1
951439,"OTHER",2
951439,"BASSF",1
951443,"ODONN",1
951443,"OFISH",3
951448,"DAPHN",1
951448,"EPHEM",1
951448,"CHAOB",1
951448,"VERTE",1
951454,"CHIRO",47
951455,"EPHEM",2
951455,"CHAOB",1
951455,"MITES",2
951455,"CHIRO",53
951455,"ODONN",1
951455,"TRICH",2
951456,"BASSF",1
951457,"EPHEM",1
951457,"MITES",1
951457,"CHIRO",15
951457,"ODONN",2
951459,"EPHEM",1
951459,"CHAOB",17
951459,"CHIRO",27
951461,"ODONA",3
951462,"MOLLU",1
951462,"OFISH",1
951464,"ODONN",2
951464,"VERTE",1
951466,"OTHER",1
951466,"TRICH",1
951468,"CHIRO",3
951416,"OTHER",3
951416,"CHIRO",1
951416,"COLEO",1
951416,"ODONA",1
951417,"DAPHN",16
951418,"OTHER",1
951418,"ODONN",3
951418,"LEECH",1
951418,"BASSF",1
951419,"OTHER",3
951419,"ODONN",1
951419,"OFISH",6
951468,"ODONN",3
951468,"TRICH",1
951471,"CHIRO",6
951471,"ODONN",1
951471,"TRICH",3
951474,"EPHEM",1
951474,"AMPHI",3
951474,"CHIRO",1
951474,"COLEO",1
951474,"TRICH",1
951479,"AMPHI",1
951479,"CHIRO",6
951479,"LEECH",1
951479,"BASSF",1
951482,"OTHER",3
951482,"CHIRO",3
951484,"ODONN",1
951484,"TRICH",1
951484,"BASSF",1
951485,"LEECH",1
951486,"ODONA",3
951486,"TRICH",1
951487,"DAPHN",4
951487,"CHAOB",7
951487,"CHIRO",1
951487,"ODONN",1
951487,"BASSF",1
951489,"EPHEM",1
951489,"CHIRO",1
951489,"ODONN",2
951492,"ODONN",3
951492,"TRICH",3
951492,"LEECH",3
951496,"EPHEM",1
951496,"OFISH",2
951499,"TRICH",1
951500,"CHIRO",3
951500,"OFISH",3
951502,"OTHER",6
951502,"ODONA",1
951390,"OFISH",1
951392,"ODONN",1
951392,"TRICH",1
951392,"OFISH",15
951393,"OTHER",1
951393,"ODONN",3
951393,"ODONA",1
951393,"OFISH",2
951394,"OTHER",14
951394,"ODONN",5
951394,"TRICH",2
951394,"MOLLU",1
951394,"OFISH",4
951395,"OTHER",2
951395,"ODONN",3
951395,"VERTE",1
951396,"OTHER",1
951396,"ODONN",3
951396,"TRICH",1
951400,"CHIRO",21
951400,"ODONN",3
951402,"CHAOB",1
951402,"MITES",1
951402,"ODONN",1
951405,"TRICH",1
951405,"MOLLU",1
951405,"CRATF",1
951406,"AMPHI",4
951406,"ODONN",8
951406,"ODONA",1
951406,"TRICH",5
951408,"DAPHN",3
951408,"CHAOB",207
951408,"MITES",1
951408,"OTHER",1
951409,"CHIRO",1
951409,"TRICH",1
951410,"ODONA",1
951410,"BASSF",1
951412,"DAPHN",2
951412,"OTHER",7
951412,"ODONN",3
951412,"TRICH",4
951412,"LEECH",4
951413,"AMPHI",1
951413,"CHIRO",6
951413,"ODONN",7
951413,"TRICH",1
951415,"CHAOB",2
951415,"CHIRO",3
951415,"TRICH",1
951416,"CHAOB",5
951367,"ODONN",7
951367,"TRICH",1
951367,"MOLLU",1
951371,"CHAOB",13
951371,"CHIRO",1
951372,"ODONN",5
951372,"OFISH",1
951373,"ODONN",5
951373,"TRICH",15
951373,"LEECH",2
951375,"OTHER",6
951375,"COLEO",1
951375,"BASSF",1
951376,"ODONN",5
951376,"TRICH",1
951376,"LEECH",1
951376,"OFISH",1
951377,"OTHER",1
951377,"CHIRO",4
951377,"ODONN",1
951380,"CHAOB",243
951380,"AMPHI",1
951380,"CHIRO",11
951380,"TRICH",1
951383,"CHIRO",2
951383,"ODONN",2
951383,"MOLLU",1
951383,"OFISH",1
951385,"OTHER",1
951385,"ODONN",11
951385,"TRICH",10
951387,"EPHEM",2
951387,"OTHER",1
951388,"DAPHN",76
951388,"CHIRO",2
951390,"ODONN",1
951390,"MOLLU",1
951349,"CHAOB",6
951349,"AMPHI",1
951350,"OTHER",10
951350,"CHIRO",2
951350,"ODONN",5
951350,"OFISH",1
951353,"OTHER",11
951353,"BASSF",4
951354,"CHIRO",1
951354,"LEECH",1
951355,"DAPHN",1
951355,"OTHER",1
951355,"CHIRO",1
951355,"BASSF",1
951357,"CHAOB",2
951357,"VERTE",1
951358,"ODONN",2
951358,"LEECH",1
951358,"OFISH",1
951359,"ODONN",3
951361,"DAPHN",1
951361,"MITES",12
951361,"CHIRO",57
951361,"TRICH",3
951362,"ODONN",1
951362,"LEECH",1
951362,"OFISH",4
951308,"OTHER",3
951308,"CHIRO",3
951308,"ODONN",5
951309,"EPHEM",1
951309,"CHAOB",104
951309,"CHIRO",143
951316,"OTHER",2
951316,"ODONN",1
951317,"COLEO",1
951317,"ODONN",2
951317,"MOLLU",1
951317,"LEECH",5
951317,"OFISH",1
951318,"OTHER",1
951318,"TRICH",1
951319,"MITES",1
951319,"ODONA",2
951319,"VERTE",1
951322,"CHAOB",27
951322,"CHIRO",6
951322,"LEECH",1
951323,"CHIRO",1
951323,"ODONA",1
951323,"BASSF",1
951324,"OTHER",5
951324,"COLEO",1
951324,"ODONN",1
951324,"BASSF",2
951325,"CHAOB",1
951325,"OTHER",1
951325,"CHIRO",1
951325,"ODONN",1
951328,"ODONN",3
951328,"MOLLU",1
951328,"OFISH",2
951330,"OTHER",3
951330,"ODONN",1
951330,"OFISH",4
951338,"CHIRO",3
951338,"ODONN",3
951338,"TRICH",1
951338,"OFISH",1
951340,"OTHER",1
951340,"MOLLU",1
951340,"BASSF",2
951341,"CHAOB",96
951343,"DAPHN",7
951343,"CHIRO",4
951343,"OFISH",4
951344,"DAPHN",292
951344,"CHAOB",26
951344,"OTHER",1
951344,"ODONN",1
951345,"OTHER",1
951345,"ODONN",4
951345,"TRICH",4
951348,"CHIRO",2
951348,"OFISH",1
951349,"EPHEM",1
951260,"CHIRO",1
951260,"ODONN",2
951260,"MOLLU",2
951263,"CHAOB",10
951263,"MITES",580
951263,"CHIRO",5
951264,"OTHER",1
951264,"ODONN",1
951264,"ODONA",1
951264,"BASSF",3
951265,"OTHER",1
951265,"CHIRO",86
951267,"DAPHN",15
951267,"OTHER",2
951267,"ODONN",18
951267,"TRICH",4
951272,"OTHER",1
951272,"ODONN",1
951272,"TRICH",1
951272,"LEECH",2
951272,"OFISH",3
951275,"ODONN",16
951275,"TRICH",3
951275,"LEECH",2
951276,"DAPHN",6
951276,"CHIRO",1
951277,"ODONN",14
951278,"CHIRO",1
951278,"TRICH",1
951278,"BASSF",2
951280,"OTHER",1
951280,"ODONN",1
951281,"ODONN",3
951281,"TRICH",1
951281,"LEECH",2
951282,"ODONN",4
951282,"OFISH",4
951283,"OTHER",4
951283,"ODONN",4
951283,"LEECH",8
951286,"DAPHN",253
951240,"BASSF",1
951241,"CHAOB",1
951241,"MITES",1
951241,"OTHER",1
951241,"CHIRO",2
951241,"ODONA",1
951241,"BASSF",5
951244,"OTHER",1
951244,"CHIRO",5
951244,"ODONN",5
951249,"DAPHN",16
951249,"EPHEM",1
951249,"CHAOB",51
951249,"CHIRO",4
951251,"CHIRO",1
951251,"ODONA",3
951251,"BASSF",2
951253,"CHAOB",1
951253,"AMPHI",1
951253,"LEECH",1
951257,"OTHER",2
951257,"ODONN",1
951257,"OFISH",1
951286,"OTHER",1
951286,"ODONN",3
951286,"BASSF",1
951288,"CHIRO",1
951292,"OTHER",6
951292,"COLEO",1
951292,"ODONN",2
951292,"TRICH",1
951295,"CHIRO",1
951295,"ODONN",4
951296,"CHAOB",3
951296,"OTHER",1
951296,"CHIRO",8
951296,"BASSF",21
951300,"OFISH",4
951302,"CHIRO",1
951302,"ODONN",3
951306,"EPHEM",2
951306,"CHAOB",30
951306,"MITES",62
951306,"AMPHI",1
951306,"CHIRO",11
951306,"LEECH",1
951307,"OTHER",1
951307,"ODONN",6
951307,"TRICH",1
951308,"DAPHN",23
951308,"CHAOB",1
951219,"MOLLU",7
951220,"ODONN",2
951223,"OTHER",4
951223,"CHIRO",1
951224,"CHAOB",1
951224,"MITES",4
951224,"CHIRO",4
951224,"ODONA",1
951224,"TRICH",1
951224,"MOLLU",1
951228,"ODONN",2
951228,"MOLLU",3
951228,"LEECH",1
951230,"CHAOB",11
951230,"MITES",2
951230,"OTHER",9
951230,"CHIRO",18
951230,"ODONA",1
951230,"BASSF",4
951233,"CHAOB",43
951233,"ODONN",1
951233,"ODONA",1
951189,"ODONN",6
951193,"OTHER",1
951193,"ODONN",1
951193,"TRICH",2
951193,"LEECH",3
951193,"OFISH",3
951194,"ODONN",2
951196,"ODONN",2
951196,"MOLLU",72
951197,"CHAOB",1
951197,"OTHER",4
951197,"ODONA",1
951197,"TRICH",1
951197,"BASSF",1
951199,"DAPHN",3
951199,"EPHEM",62
951199,"CHAOB",8
951199,"AMPHI",2
951199,"OTHER",7
951200,"OTHER",2
951200,"COLEO",3
951200,"ODONN",2
951200,"ODONA",2
951202,"OTHER",1
951202,"ODONN",4
951202,"TRICH",1
951208,"DAPHN",95
951208,"ODONN",1
951209,"DAPHN",62
951209,"CHAOB",15
951209,"OTHER",5
951209,"CHIRO",2
951209,"ODONN",1
951209,"ODONA",3
951209,"TRICH",1
951211,"OTHER",1
951211,"ODONN",4
951211,"TRICH",1
951211,"OFISH",1
951214,"OTHER",3
951214,"ODONN",2
951215,"EPHEM",3
951215,"AMPHI",1
951215,"CHIRO",1
951215,"ODONN",4
951215,"TRICH",1
951216,"CHAOB",107
951216,"MITES",1
951216,"OTHER",8
951216,"CHIRO",3
951219,"CHIRO",1
951234,"CHAOB",13
951234,"MITES",17
951234,"CHIRO",94
951234,"TRICH",1
951234,"LEECH",2
951235,"OTHER",2
951235,"ODONN",13
951235,"TRICH",3
951235,"LEECH",1
951236,"ODONN",1
951236,"TRICH",4
951236,"OFISH",1
951237,"VERTE",1
951237,"OFISH",2
951240,"EPHEM",3
951240,"CHAOB",208
951240,"OTHER",2
951240,"TRICH",2
951240,"LEECH",1
951102,"BASSF",3
951104,"CHIRO",1
951104,"ODONN",1
951104,"ODONA",3
951104,"BASSF",8
951109,"POLYP",1
951109,"DAPHN",2
951109,"CHAOB",218
951113,"ODONN",2
951113,"BASSF",13
951118,"CHIRO",1
951118,"ODONN",1
951119,"DAPHN",3
951119,"EPHEM",1
951119,"CHAOB",4
951119,"TRICH",2
951122,"DAPHN",2
951122,"CHAOB",52
951128,"OTHER",1
951133,"LEECH",1
951133,"OFISH",1
951138,"MITES",1
951138,"CHIRO",3
951138,"ODONN",2
951139,"DAPHN",15
951139,"CHAOB",3
951141,"DAPHN",177
951141,"OTHER",1
951142,"ODONN",1
951142,"TRICH",1
951142,"OFISH",3
951143,"ODONA",2
951143,"TRICH",1
951143,"BASSF",4
951147,"CHAOB",47
951147,"CHIRO",29
951147,"ODONN",1
951148,"CHAOB",5
951148,"OTHER",1
951148,"CHIRO",1
951148,"ODONN",1
951148,"MOLLU",9
951148,"LEECH",1
951151,"DAPHN",1
951152,"MITES",1
951152,"ODONN",4
951152,"TRICH",16
951152,"LEECH",1
951152,"BASSF",1
951153,"EPHEM",1
951153,"CHAOB",274
951153,"OTHER",5
951153,"ODONN",1
951153,"LEECH",1
951157,"MITES",1
951157,"OTHER",1
951168,"CHAOB",1
951168,"OTHER",2
951168,"CHIRO",3
951174,"DAPHN",16
951174,"CHAOB",4
951174,"MITES",1
951174,"CHIRO",1
951176,"DAPHN",5
951176,"CHAOB",324
951176,"OTHER",1
951177,"POLYP",1
951177,"EPHEM",3
951177,"CHAOB",12
951089,"OTHER",1
951089,"ODONN",1
951089,"BASSF",1
951094,"DAPHN",5
951094,"CHAOB",71
951094,"CHIRO",6
951095,"DAPHN",9
951095,"OTHER",1
951097,"DAPHN",2
951097,"CHAOB",101
951098,"ODONN",6
951098,"TRICH",1
951102,"MITES",22
951102,"CHIRO",3
951102,"ODONN",1
951177,"BASSF",1
951180,"OTHER",1
951180,"CHIRO",1
951180,"BASSF",2
951181,"OTHER",54
951181,"CHIRO",5
951188,"CHAOB",3
951188,"CHIRO",2
951042,"CHIRO",3
951042,"BASSF",1
951043,"DAPHN",6
951043,"CHAOB",219
951043,"OTHER",2
951049,"DAPHN",105
951049,"MITES",1
951049,"ODONN",2
951052,"ODONN",1
951052,"MOLLU",1
951060,"COLEO",2
951060,"ODONN",2
951062,"CHAOB",75
951062,"CHIRO",5
951062,"TRICH",1
951063,"MITES",1
951063,"OTHER",24
951063,"CHIRO",3
951064,"CHAOB",12
951064,"MITES",2
951064,"OTHER",1
951064,"CHIRO",16
951064,"COLEO",1
951069,"DAPHN",2
951069,"CHAOB",310
951069,"AMPHI",2
951069,"MOLLU",2
951076,"CHAOB",6
951076,"MITES",93
951076,"AMPHI",1
951076,"OTHER",8
951076,"CHIRO",12
951077,"ODONN",1
951077,"OFISH",2
951079,"CHAOB",8
951079,"AMPHI",5
951079,"MEGAL",1
951079,"OTHER",1
951079,"ODONN",1
951079,"TRICH",1
951081,"OTHER",2
951081,"ODONN",1
951081,"OFISH",1
951083,"OTHER",20
951083,"CHIRO",8
951085,"CHIRO",2
951085,"ODONN",7
951089,"CHAOB",1
951089,"AMPHI",1
951001,"CHIRO",4
951001,"BASSF",1
951008,"EPHEM",2
951008,"OTHER",2
951008,"CHIRO",3
951008,"ODONN",1
951008,"TRICH",2
951009,"MITES",1
951009,"TRICH",1
951009,"OFISH",1
951011,"DAPHN",3
951011,"BASSF",3
951020,"CHAOB",136
951020,"MITES",1
951020,"OTHER",1
951020,"CHIRO",2
951025,"CHIRO",1
951025,"ODONN",4
951025,"MOLLU",1
951029,"POLYP",1
951029,"DAPHN",1
951031,"MITES",43
951031,"CHIRO",1
951031,"TRICH",1
951035,"DAPHN",6
951035,"CHIRO",1
951035,"TRICH",1
951035,"MOLLU",1
951035,"BASSF",20
951038,"CHIRO",1
951038,"ODONN",5
951038,"MOLLU",6
951038,"VERTE",1
951039,"DAPHN",2
951039,"CHAOB",5
951039,"OTHER",1
951041,"DAPHN",328
951042,"DAPHN",237
951042,"CHAOB",35
950963,"DAPHN",11
950963,"CHIRO",2
950963,"ODONN",4
950963,"MOLLU",4
950964,"ODONN",5
950965,"EPHEM",1
950965,"OTHER",1
950965,"CHIRO",2
950965,"ODONA",1
950967,"ODONN",10
950967,"TRICH",1
950969,"ODONN",6
950970,"ODONN",6
950979,"ODONN",4
950979,"LEECH",1
950982,"ODONN",6
950982,"MOLLU",65
950992,"OTHER",8
950992,"TRICH",1
950999,"DAPHN",102
950999,"ODONN",1
950999,"BASSF",1
951001,"DAPHN",52
951001,"EPHEM",2
951001,"CHAOB",1
950895,"BASSF",4
950897,"ODONN",7
950897,"TRICH",25
950897,"LEECH",1
950899,"DAPHN",10
950899,"EPHEM",2
950899,"CHAOB",9
950899,"OTHER",3
950899,"CHIRO",11
950899,"ODONA",1
950901,"ODONN",1
950901,"MOLLU",1
950902,"DAPHN",7
950902,"CHAOB",8
950902,"OTHER",1
950902,"CHIRO",3
950906,"CHAOB",26
950906,"AMPHI",14
950906,"OTHER",1
950912,"CHAOB",25
950912,"MITES",1
950912,"CHIRO",2
950916,"OTHER",1
950916,"ODONN",2
950916,"OFISH",1
950925,"OTHER",1
950925,"ODONN",3
950925,"TRICH",1
950928,"DAPHN",1
950928,"CHAOB",1
950928,"BASSF",1
950929,"OFISH",1
950932,"OTHER",22
950932,"CHIRO",2
950932,"TRICH",2
950933,"MITES",2
950933,"OTHER",48
950933,"CHIRO",5
950933,"ODONN",2
950934,"OTHER",1
950934,"CHIRO",3
950934,"ODONN",3
950934,"TRICH",13
950934,"LEECH",1
950942,"ODONN",1
950942,"OFISH",1
950943,"ODONN",1
950943,"ODONA",1
950943,"TRICH",4
950945,"CHIRO",1
950945,"ODONN",2
950946,"ODONN",1
950951,"ODONN",3
950952,"CHAOB",1
950952,"CHIRO",2
950955,"ODONN",3
950955,"ODONA",1
950955,"TRICH",1
950960,"ODONN",5
950960,"LEECH",1
950962,"ODONN",3
950801,"COLEO",3
950801,"ODONA",2
950802,"COLEO",1
950802,"ODONN",13
950802,"OFISH",1
950803,"OTHER",1
950803,"TRICH",1
950803,"OFISH",2
950809,"MITES",1
950809,"OTHER",39
950809,"ODONN",1
950809,"TRICH",1
950809,"BASSF",1
950818,"OTHER",1
950818,"ODONA",1
950820,"CHIRO",1
950820,"ODONN",1
950821,"TRICH",1
950824,"OTHER",1
950824,"ODONN",2
950776,"OFISH",1
950777,"CHIRO",11
950777,"OFISH",2
950778,"OTHER",5
950778,"CHIRO",2
950778,"ODONN",4
950778,"TRICH",2
950787,"DAPHN",21
950787,"CHIRO",5
950787,"OFISH",1
950788,"CHIRO",1
950788,"OFISH",4
950791,"DAPHN",6
950791,"EPHEM",2
950791,"CHAOB",5
950791,"CHIRO",1
950796,"OTHER",5
950796,"ODONN",2
950797,"DAPHN",625
950797,"EPHEM",1
950797,"MITES",10
950797,"COLEO",3
950801,"EPHEM",1
950801,"MITES",4
950801,"OTHER",10
950825,"OTHER",13
950825,"ODONN",1
950828,"ODONN",1
950828,"OFISH",1
950829,"ODONN",1
950829,"MOLLU",5
950829,"VERTE",1
950835,"MITES",7
950835,"AMPHI",1
950835,"OTHER",60
950835,"CHIRO",1
950835,"BASSF",1
950844,"CHIRO",9
950844,"ODONN",1
950844,"VERTE",1
950845,"ODONN",2
950845,"OFISH",1
950853,"OTHER",1
950853,"ODONN",6
950853,"TRICH",1
950856,"CHAOB",1
950856,"CHIRO",1
950856,"ODONN",4
950868,"CHAOB",1
950868,"ODONN",3
950868,"OFISH",1
950869,"EPHEM",1
950869,"CHAOB",1
950869,"OTHER",3
950869,"CHIRO",4
950869,"BASSF",2
950870,"CHAOB",1
950870,"OTHER",9
950870,"CHIRO",1
950870,"ODONN",3
950870,"ODONA",1
950877,"ODONN",1
950886,"ODONN",4
950887,"MITES",1
950887,"OTHER",40
950887,"CHIRO",2
950887,"ODONA",1
950888,"ODONN",7
950888,"LEECH",1
950888,"OFISH",1
950895,"CHAOB",1
950895,"ODONN",2
950706,"CHIRO",7
950706,"ODONN",1
950721,"DAPHN",57
950721,"OTHER",1
950721,"CHIRO",1
950721,"ODONN",1
950722,"CHIRO",2
950734,"DAPHN",70
950734,"CHAOB",1
950734,"MITES",9
950734,"OTHER",62
950744,"ODONN",4
950745,"DAPHN",61
950745,"CHIRO",14
950745,"ODONN",2
950745,"TRICH",1
950749,"OTHER",1
950749,"CHIRO",1
950749,"ODONN",6
950749,"TRICH",2
950752,"OTHER",1
950752,"VERTE",1
950753,"ODONN",3
950753,"OFISH",1
950760,"OTHER",1
950760,"TRICH",1
950761,"OTHER",10
950761,"CHIRO",1
950761,"ODONN",2
950763,"ODONN",1
950774,"DAPHN",3
950774,"CHAOB",51
950774,"OTHER",5
950774,"ODONN",1
950775,"OTHER",7
950775,"ODONN",1
950775,"OFISH",1
950776,"OTHER",7
950776,"ODONN",4
950604,"DAPHN",10
950604,"CHIRO",7
950604,"OFISH",1
950605,"OTHER",1
950605,"ODONN",1
950605,"OFISH",1
950606,"OTHER",1
950606,"MOLLU",1
950606,"LEECH",1
950606,"OFISH",6
950607,"DAPHN",4
950607,"OTHER",1
950607,"OFISH",1
950608,"DAPHN",2
950608,"ODONN",4
950608,"TRICH",4
950608,"OFISH",1
950609,"OTHER",1
950609,"CHIRO",4
950609,"TRICH",1
950623,"OTHER",2
950623,"ODONN",4
950624,"OTHER",1
950624,"CHIRO",2
950624,"COLEO",1
950636,"OTHER",1
950636,"OFISH",3
950649,"ODONN",3
950673,"DAPHN",183
950673,"MITES",2
950673,"OTHER",50
950675,"OTHER",3
950675,"ODONN",1
950675,"TRICH",1
950688,"MITES",1
950688,"OTHER",1
950688,"CHIRO",2
950688,"TRICH",1
950688,"OFISH",1
950696,"DAPHN",4
950696,"CHAOB",6
950696,"OTHER",2
950696,"CHIRO",1
950704,"CHIRO",2
950705,"CHIRO",2
950705,"ODONN",1
950705,"MOLLU",25
950706,"DAPHN",8
950389,"DAPHN",47
950389,"CHIRO",19
950396,"DAPHN",433
950396,"EPHEM",1
950396,"AMPHI",2
950396,"CHIRO",10
950398,"DAPHN",105
950398,"EPHEM",1
950398,"AMPHI",6
950398,"OTHER",2
950398,"CHIRO",6
950416,"DAPHN",529
950416,"CHIRO",3
950436,"DAPHN",233
950436,"EPHEM",1
950436,"AMPHI",1
950436,"CHIRO",6
950437,"POLYP",3
950437,"DAPHN",10
950437,"OTHER",1
950437,"CHIRO",9
950437,"OFISH",1
950453,"CHIRO",1
950453,"OFISH",1
950462,"OTHER",7
950462,"ODONN",1
950462,"TRICH",1
950471,"DAPHN",118
950471,"CHAOB",13
950471,"MITES",2
950471,"CHIRO",2
950471,"ODONA",1
950477,"DAPHN",243
950477,"AMPHI",1
950477,"CHIRO",7
950486,"CHAOB",1
950486,"MOLLU",2
950486,"VERTE",1
950504,"MITES",1
950504,"MOLLU",2
950505,"CHIRO",3
950505,"ODONN",1
950506,"DAPHN",26
950506,"OTHER",1
950506,"CHIRO",8
950506,"ODONN",1
950506,"OFISH",1
950507,"OTHER",1
950507,"CHIRO",5
950507,"ODONN",2
950507,"OFISH",1
950524,"DAPHN",297
950524,"MITES",2
950524,"OTHER",38
950524,"CHIRO",4
950527,"CHIRO",4
950527,"ODONN",2
950527,"TRICH",2
950527,"OFISH",1
950528,"CHIRO",1
950528,"ODONN",1
950553,"CHIRO",7
950553,"TRICH",2
950571,"DAPHN",196
950571,"OTHER",1
950572,"CHAOB",1
950572,"CHIRO",1
950572,"ODONN",1
950572,"MOLLU",1
950572,"OFISH",1
950573,"MITES",105
950573,"CHIRO",17
950573,"TRICH",2
950574,"OTHER",1
950574,"CHIRO",2
950588,"OTHER",12
950588,"ODONN",3
950590,"CHIRO",1
950590,"ODONN",2
950590,"OFISH",1
950370,"DAPHN",283
950370,"AMPHI",1
950370,"CHIRO",5
950374,"DAPHN",449
950374,"EPHEM",1
950374,"CHIRO",6
950386,"DAPHN",168
950386,"CHAOB",1
950387,"DAPHN",232
950387,"EPHEM",1
