lakeid,lakename,year4,daynum,sampledate,old_taxon_code,standard_taxon_code,group_code,taxon_name,net_efficiency,number_per_net,vol_haul,density,mean_length,mean_individ_biomass,total_biomass
"E","East Long Lake",1994,241,1994-08-29,"DPUL","DPUL","CLAD","Daphnia pulex",0.065,818.0,848,14.840,1.059,8.170,121.240
"E","East Long Lake",1994,241,1994-08-29,"ALON","FCHYD","CLAD","Alona",0.128,2.0,848,0.018,0.523,2.922,0.054
"E","East Long Lake",1994,241,1994-08-29,"DROS","DROS","CLAD","Daphnia rosea",0.065,996.0,848,18.070,1.213,11.819,213.568
"E","East Long Lake",1994,241,1994-08-29,"MESO","MESO","CCOP","Mesocyclops edax",0.339,528.0,848,1.837,0.988,5.014,9.210
"E","East Long Lake",1994,241,1994-08-29,"BOS","BOS","CLAD","Bosmina longirostris",0.137,516.0,848,4.442,0.336,0.954,4.237
"E","East Long Lake",1994,241,1994-08-29,"COPD","COPD","OCOP","Copepodite",0.185,272.0,848,1.734,0.616,2.272,3.940
"E","East Long Lake",1994,241,1994-08-29,"NAUP","NAUP","OCOP","Nauplii",0.156,190.1,848,1.437,0.245,1.039,1.493
"E","East Long Lake",1994,241,1994-08-29,"KCOCH","KCOCH","ROT","Keratella cochlearis",0.156,11848.3,848,89.565,0.120,0.003,0.310
"E","East Long Lake",1994,241,1994-08-29,"KTAU","KTAU","ROT","Keratella taurocephala",0.156,1710.7,848,12.932,0.121,0.004,0.046
"E","East Long Lake",1994,241,1994-08-29,"PVULG","PVULG","ROT","Polyarthra vulgaris",0.077,1077.1,848,16.496,0.140,0.077,1.267
"E","East Long Lake",1994,241,1994-08-29,"ASPLG","ASPLG","PROT","Asplanchna sp.",0.134,47.5,848,0.418,0.563,4.104,1.716
"E","East Long Lake",1994,248,1994-09-05,"DPUL","DPUL","CLAD","Daphnia pulex",0.065,868.0,848,15.747,0.895,5.169,81.406
"E","East Long Lake",1994,248,1994-09-05,"DROS","DROS","CLAD","Daphnia rosea",0.065,238.0,848,4.318,0.808,3.914,16.901
"E","East Long Lake",1994,248,1994-09-05,"BOS","BOS","CLAD","Bosmina longirostris",0.137,688.0,848,5.922,0.308,0.766,4.534
"E","East Long Lake",1994,248,1994-09-05,"MESO","MESO","CCOP","Mesocyclops edax",0.339,252.0,848,0.877,1.002,5.302,4.648
"E","East Long Lake",1994,248,1994-09-05,"COPD","COPD","OCOP","Copepodite",0.185,180.0,848,1.147,0.641,2.515,2.886
"E","East Long Lake",1994,248,1994-09-05,"NAUP","NAUP","OCOP","Nauplii",0.156,269.3,848,2.036,0.237,1.023,2.082
"E","East Long Lake",1994,248,1994-09-05,"KCOCH","KCOCH","ROT","Keratella cochlearis",0.156,15507.4,848,117.224,0.120,0.003,0.405
"E","East Long Lake",1994,248,1994-09-05,"KTAU","KTAU","ROT","Keratella taurocephala",0.156,1504.8,848,11.375,0.121,0.004,0.040
"E","East Long Lake",1994,248,1994-09-05,"PVULG","PVULG","ROT","Polyarthra vulgaris",0.077,2059.2,848,31.536,0.140,0.077,2.423
"E","East Long Lake",1994,248,1994-09-05,"ASPLG","ASPLG","PROT","Asplanchna sp.",0.134,79.2,848,0.697,0.490,2.706,1.886
"E","East Long Lake",1995,142,1995-05-22,"DPUL","DPUL","CLAD","Daphnia pulex",0.074,16.0,848,0.255,0.830,4.211,1.074
"E","East Long Lake",1995,142,1995-05-22,"DROS","DROS","CLAD","Daphnia rosea",0.074,4.0,848,0.064,1.120,9.514,0.606
"E","East Long Lake",1995,142,1995-05-22,"BOS","BOS","CLAD","Bosmina longirostris",0.141,443.5,848,3.709,0.340,0.983,3.646
"E","East Long Lake",1995,142,1995-05-22,"MESO","MESO","CCOP","Mesocyclops edax",0.293,100.0,848,0.402,1.005,5.366,2.159
"E","East Long Lake",1995,142,1995-05-22,"DTHO","DT-CYV","OCOP","Diacyclops thomasi",0.293,24.0,848,0.097,0.973,7.300,0.705
"E","East Long Lake",1995,142,1995-05-22,"COPD","COPD","OCOP","Copepodite",0.214,344.0,848,1.896,0.778,4.124,7.817
"E","East Long Lake",1995,142,1995-05-22,"NAUP","NAUP","OCOP","Nauplii",0.241,63.4,848,0.310,0.253,1.055,0.327
"E","East Long Lake",1995,142,1995-05-22,"KCOCH","KCOCH","ROT","Keratella cochlearis",0.143,7603.2,848,62.700,0.111,0.003,0.171
"E","East Long Lake",1995,142,1995-05-22,"KTAU","KTAU","ROT","Keratella taurocephala",0.143,2407.7,848,19.855,0.116,0.003,0.062
"E","East Long Lake",1995,142,1995-05-22,"KTEST","KTEST","ROT","Keratella testudo",0.143,6431.0,848,53.033,0.119,0.003,0.179
"E","East Long Lake",1995,142,1995-05-22,"PVULG","PVULG","ROT","Polyarthra vulgaris",1.186,31.7,848,0.031,0.128,0.059,0.002
"E","East Long Lake",1995,142,1995-05-22,"GHYPT","MSBR","ROT","Gastropus hyptopus",0.499,68714.0,848,162.386,0.119,0.034,5.473
"E","East Long Lake",1995,142,1995-05-22,"FIL","FIL","ROT","Filinia sp.",0.143,7983.4,848,65.835,0.145,0.040,2.609
"E","East Long Lake",1995,142,1995-05-22,"SYNCH","SYNCH","ROT","Synchaeta sp.",0.499,253.4,848,0.599,0.186,0.077,0.046
"E","East Long Lake",1995,142,1995-05-22,"ASPLG","ASPLG","PROT","Asplanchna sp.",0.134,633.6,848,5.576,0.440,1.959,10.924
"E","East Long Lake",1995,142,1995-05-22,"CDOS","MSBR","ROT","Conochiloides dossuarius",0.499,4561.9,848,10.781,0.133,0.047,0.507
"E","East Long Lake",1995,149,1995-05-29,"DPUL","DPUL","CLAD","Daphnia pulex",0.074,8.0,848,0.127,0.960,6.256,0.797
"L","Paul Lake",1987,236,1987-08-24,"KCOCH","KCOCH","ROT","Keratella cochlearis",0.037,1861.0,565,88.249,0.110,0.003,0.235
"L","Paul Lake",1987,236,1987-08-24,"PVULG","PVULG","ROT","Polyarthra vulgaris",0.159,1346.5,565,15.024,0.120,0.048,0.727
"L","Paul Lake",1987,236,1987-08-24,"KLONG","KLONG","ROT","Kellicotia longispina",0.165,158.5,565,1.697,0.130,0.007,0.011
"L","Paul Lake",1987,236,1987-08-24,"KBOST","KBOST","ROT","Kellicotia bostoniensis",0.111,673.0,565,10.766,0.110,0.004,0.043
"L","Paul Lake",1987,236,1987-08-24,"GSTYL","GSTYL","ROT","Gastropus stylifer",0.129,20.0,565,0.274,0.100,0.020,0.005
"L","Paul Lake",1987,236,1987-08-24,"GHYPT","MSBR","ROT","Gastropus hyptopus",0.129,20.0,565,0.274,0.110,0.027,0.007
"L","Paul Lake",1987,236,1987-08-24,"TCYL","TCYL","ROT","Trichocerca cylindrica",0.069,99.0,565,2.528,0.330,0.172,0.435
"L","Paul Lake",1987,236,1987-08-24,"CDOS","MSBR","ROT","Conochiloides dossuarius",0.191,732.5,565,6.788,0.140,0.055,0.373
"L","Paul Lake",1987,236,1987-08-24,"DPUL","DPUL","CLAD","Daphnia pulex",0.091,438.0,565,8.519,1.034,7.659,65.248
"L","Paul Lake",1987,243,1987-08-31,"DROS","DROS","CLAD","Daphnia rosea",0.084,65.0,565,1.370,0.970,6.434,8.815
"L","Paul Lake",1987,243,1987-08-31,"HGIB","HGIB","CLAD","Holopedium gibberum",0.208,17.0,565,0.145,0.910,8.088,1.170
"L","Paul Lake",1987,243,1987-08-31,"DOREG","FDIAPT","OCOP","Diaptomus oregonensis",0.101,158.5,565,2.769,0.910,2.800,7.753
"L","Paul Lake",1987,243,1987-08-31,"TROP","TROP","OCOP","Tropocyclops prasinus mexicanus",0.107,119.0,565,1.975,0.540,1.623,3.206
"L","Paul Lake",1987,243,1987-08-31,"ORTH","ORTH","OCOP","Orthocyclops modestus",0.107,59.5,565,0.988,0.900,5.982,5.907
"L","Paul Lake",1987,243,1987-08-31,"CYCVR","DT-CYV","OCOP","Cyclops varicans rubellus",0.107,39.5,565,0.656,0.530,1.548,1.015
"L","Paul Lake",1987,243,1987-08-31,"MESO","MESO","CCOP","Mesocyclops edax",0.096,3.0,565,0.055,1.430,21.746,1.203
"L","Paul Lake",1987,243,1987-08-31,"COPD","COPD","OCOP","Copepodite",0.064,396.0,565,10.954,0.490,1.267,13.877
"L","Paul Lake",1987,243,1987-08-31,"NAUP","NAUP","OCOP","Nauplii",0.096,1524.5,565,28.114,0.190,0.922,25.921
"L","Paul Lake",1987,243,1987-08-31,"KCOCH","KCOCH","ROT","Keratella cochlearis",0.037,297.0,565,14.084,0.120,0.003,0.049
"L","Paul Lake",1987,243,1987-08-31,"PVULG","PVULG","ROT","Polyarthra vulgaris",0.159,1901.0,565,21.211,0.130,0.062,1.305
"L","Paul Lake",1987,243,1987-08-31,"KLONG","KLONG","ROT","Kellicotia longispina",0.165,99.0,565,1.060,0.130,0.007,0.007
"L","Paul Lake",1987,243,1987-08-31,"KBOST","KBOST","ROT","Kellicotia bostoniensis",0.111,455.5,565,7.287,0.130,0.007,0.048
"L","Paul Lake",1987,243,1987-08-31,"GHYPT","MSBR","ROT","Gastropus hyptopus",0.129,20.0,565,0.274,0.110,0.027,0.007
"L","Paul Lake",1987,243,1987-08-31,"CDOS","MSBR","ROT","Conochiloides dossuarius",0.191,2118.5,565,19.631,0.150,0.068,1.325
"L","Paul Lake",1987,243,1987-08-31,"ASPLG","ASPLG","PROT","Asplanchna sp.",0.092,59.5,565,1.145,0.540,3.622,4.147
"L","Paul Lake",1987,243,1987-08-31,"DPUL","DPUL","CLAD","Daphnia pulex",0.091,410.5,565,7.984,1.394,17.270,137.887
"L","Paul Lake",1987,250,1987-09-07,"HGIB","HGIB","CLAD","Holopedium gibberum",0.208,10.5,565,0.089,0.970,9.249,0.827
"L","Paul Lake",1987,250,1987-09-07,"DOREG","FDIAPT","OCOP","Diaptomus oregonensis",0.101,5.0,565,0.087,0.870,2.530,0.221
"L","Paul Lake",1987,250,1987-09-07,"TROP","TROP","OCOP","Tropocyclops prasinus mexicanus",0.107,29.5,565,0.490,0.550,1.701,0.833
"L","Paul Lake",1987,250,1987-09-07,"ORTH","ORTH","OCOP","Orthocyclops modestus",0.107,29.5,565,0.490,0.960,7.053,3.453
"L","Paul Lake",1987,250,1987-09-07,"CYCVR","DT-CYV","OCOP","Cyclops varicans rubellus",0.107,15.0,565,0.249,0.500,1.334,0.332
"L","Paul Lake",1987,250,1987-09-07,"MESO","MESO","CCOP","Mesocyclops edax",0.096,4.0,565,0.074,1.350,17.305,1.277
"L","Paul Lake",1987,250,1987-09-07,"COPD","COPD","OCOP","Copepodite",0.064,287.0,565,7.939,0.470,1.139,9.042
"L","Paul Lake",1987,250,1987-09-07,"NAUP","NAUP","OCOP","Nauplii",0.096,1133.5,565,20.903,0.190,0.922,19.273
"L","Paul Lake",1987,250,1987-09-07,"KCOCH","KCOCH","ROT","Keratella cochlearis",0.037,524.5,565,24.872,0.110,0.003,0.066
"L","Paul Lake",1987,250,1987-09-07,"KTEST","KTEST","ROT","Keratella testudo",0.141,5.0,565,0.063,0.110,0.003,0.000
"L","Paul Lake",1987,250,1987-09-07,"PVULG","PVULG","ROT","Polyarthra vulgaris",0.159,1925.5,565,21.484,0.120,0.048,1.039
"L","Paul Lake",1987,250,1987-09-07,"KLONG","KLONG","ROT","Kellicotia longispina",0.165,64.5,565,0.691,0.130,0.007,0.005
"L","Paul Lake",1987,250,1987-09-07,"KBOST","KBOST","ROT","Kellicotia bostoniensis",0.111,579.0,565,9.262,0.120,0.005,0.048
"L","Paul Lake",1987,250,1987-09-07,"GSTYL","GSTYL","ROT","Gastropus stylifer",0.129,29.5,565,0.404,0.100,0.020,0.008
"L","Paul Lake",1987,250,1987-09-07,"GHYPT","MSBR","ROT","Gastropus hyptopus",0.129,39.5,565,0.541,0.110,0.027,0.014
"L","Paul Lake",1987,250,1987-09-07,"TCYL","TCYL","ROT","Trichocerca cylindrica",0.069,29.5,565,0.753,0.320,0.166,0.125
"L","Paul Lake",1987,250,1987-09-07,"CDOS","MSBR","ROT","Conochiloides dossuarius",0.191,3242.5,565,30.047,0.140,0.055,1.649
"L","Paul Lake",1987,250,1987-09-07,"SYNCH","SYNCH","ROT","Synchaeta sp.",0.141,20.0,565,0.251,0.180,0.070,0.018
"L","Paul Lake",1987,250,1987-09-07,"ASPLG","ASPLG","PROT","Asplanchna sp.",0.092,15.0,565,0.289,0.550,3.827,1.105
"L","Paul Lake",1987,250,1987-09-07,"DPUL","DPUL","CLAD","Daphnia pulex",0.091,180.0,565,3.501,1.378,16.722,58.543
"L","Paul Lake",1988,144,1988-05-23,"DPUL","DPUL","CLAD","Daphnia pulex",0.067,50.0,565,1.321,1.170,10.714,14.151
"L","Paul Lake",1988,144,1988-05-23,"DROS","DROS","CLAD","Daphnia rosea",0.067,8.0,565,0.211,0.910,5.409,1.143
"L","Paul Lake",1988,144,1988-05-23,"HGIB","HGIB","CLAD","Holopedium gibberum",0.114,795.0,565,12.343,0.990,9.654,119.158
"L","Paul Lake",1988,144,1988-05-23,"DOREG","FDIAPT","OCOP","Diaptomus oregonensis",0.143,158.5,565,1.962,0.940,3.010,5.905
"L","Paul Lake",1988,144,1988-05-23,"EPSH","EPSH","CCOP","Epischura lacustris",0.143,2.0,565,0.025,1.700,11.520,0.285
"L","Paul Lake",1988,144,1988-05-23,"TROP","TROP","OCOP","Tropocyclops prasinus mexicanus",0.143,49.5,565,0.613,0.550,1.701,1.042
"L","Paul Lake",1988,144,1988-05-23,"ORTH","ORTH","OCOP","Orthocyclops modestus",0.143,10.0,565,0.124,1.030,8.442,1.045
"L","Paul Lake",1988,144,1988-05-23,"MESO","MESO","CCOP","Mesocyclops edax",0.143,2.0,565,0.025,1.470,24.262,0.601
"L","Paul Lake",1988,144,1988-05-23,"COPD","COPD","OCOP","Copepodite",0.208,1049.5,565,8.930,0.530,1.548,13.823
"L","Paul Lake",1988,144,1988-05-23,"NAUP","NAUP","OCOP","Nauplii",0.114,1772.0,565,27.511,0.220,0.988,27.172
"L","Paul Lake",1988,144,1988-05-23,"KCOCH","KCOCH","ROT","Keratella cochlearis",0.131,1267.0,565,17.118,0.120,0.003,0.059
"L","Paul Lake",1988,144,1988-05-23,"KTEST","KTEST","ROT","Keratella testudo",0.131,99.0,565,1.338,0.130,0.004,0.006
"L","Paul Lake",1988,144,1988-05-23,"PVULG","PVULG","ROT","Polyarthra vulgaris",0.131,227.5,565,3.074,0.140,0.077,0.236
"L","Paul Lake",1988,144,1988-05-23,"KLONG","KLONG","ROT","Kellicotia longispina",0.071,1079.0,565,26.898,0.140,0.008,0.221
"L","Paul Lake",1988,144,1988-05-23,"KBOST","KBOST","ROT","Kellicotia bostoniensis",0.071,20.0,565,0.499,0.110,0.004,0.002
"L","Paul Lake",1988,144,1988-05-23,"GSTYL","GSTYL","ROT","Gastropus stylifer",0.191,20.0,565,0.185,0.110,0.027,0.005
"L","Paul Lake",1988,144,1988-05-23,"GHYPT","MSBR","ROT","Gastropus hyptopus",0.191,10.0,565,0.093,0.110,0.027,0.002
"L","Paul Lake",1988,144,1988-05-23,"TCYL","TCYL","ROT","Trichocerca cylindrica",0.091,59.5,565,1.157,0.350,0.182,0.211
"L","Paul Lake",1988,144,1988-05-23,"CDOS","MSBR","ROT","Conochiloides dossuarius",0.191,851.5,565,7.890,0.140,0.055,0.433
"L","Paul Lake",1988,144,1988-05-23,"SYNCH","SYNCH","ROT","Synchaeta sp.",0.191,10.0,565,0.093,0.190,0.082,0.008
"L","Paul Lake",1988,144,1988-05-23,"ASPLG","ASPLG","PROT","Asplanchna sp.",0.160,55.0,565,0.608,0.530,3.424,2.083
"L","Paul Lake",1988,144,1988-05-23,"CCOL","CCOL","ROT","colonial Conochilus sp.",0.191,330.0,565,3.058,0.130,2.910,8.899
"L","Paul Lake",1988,144,1988-05-23,"ALON","FCHYD","CLAD","Alona",0.067,1.0,565,0.026,0.670,5.466,0.144
"L","Paul Lake",1988,144,1988-05-23,"BOS","BOS","CLAD","Bosmina longirostris",0.067,0.5,565,0.013,0.290,0.657,0.009
"L","Paul Lake",1988,151,1988-05-30,"DPUL","DPUL","CLAD","Daphnia pulex",0.067,68.0,565,1.796,1.050,7.982,14.339
"L","Paul Lake",1988,151,1988-05-30,"FLONG","FIL","ROT","Filinia longispina",0.191,119.0,565,1.103,0.130,0.029,0.031
"L","Paul Lake",1988,151,1988-05-30,"DOREG","FDIAPT","OCOP","Diaptomus oregonensis",0.143,92.5,565,1.145,0.930,2.940,3.366
"L","Paul Lake",1988,151,1988-05-30,"ASPLG","ASPLG","PROT","Asplanchna sp.",0.160,113.0,565,1.250,0.530,3.424,4.280
"L","Paul Lake",1988,151,1988-05-30,"DROS","DROS","CLAD","Daphnia rosea",0.067,32.0,565,0.845,0.920,5.572,4.710
"L","Paul Lake",1988,151,1988-05-30,"CCOL","CCOL","ROT","colonial Conochilus sp.",0.191,164.0,565,1.520,0.130,2.910,4.422
"L","Paul Lake",1988,151,1988-05-30,"EPSH","EPSH","CCOP","Epischura lacustris",0.143,1.0,565,0.012,1.700,11.520,0.143
"L","Paul Lake",1988,151,1988-05-30,"BOS","BOS","CLAD","Bosmina longirostris",0.067,2.0,565,0.053,0.320,0.843,0.045
"L","Paul Lake",1988,151,1988-05-30,"HGIB","HGIB","CLAD","Holopedium gibberum",0.114,469.0,565,7.281,1.190,14.208,103.453
"L","Paul Lake",1988,151,1988-05-30,"TROP","TROP","OCOP","Tropocyclops prasinus mexicanus",0.143,13.0,565,0.161,0.550,1.701,0.274
"L","Paul Lake",1988,151,1988-05-30,"MESO","MESO","CCOP","Mesocyclops edax",0.143,6.0,565,0.074,1.160,9.479,0.704
"L","Paul Lake",1988,151,1988-05-30,"COPD","COPD","OCOP","Copepodite",0.208,673.0,565,5.727,0.530,1.548,8.864
"L","Paul Lake",1988,151,1988-05-30,"NAUP","NAUP","OCOP","Nauplii",0.114,1333.5,565,20.703,0.210,0.966,20.006
"L","Paul Lake",1988,151,1988-05-30,"KCOCH","KCOCH","ROT","Keratella cochlearis",0.131,924.0,565,12.484,0.130,0.004,0.055
"L","Paul Lake",1988,151,1988-05-30,"KTEST","KTEST","ROT","Keratella testudo",0.131,224.5,565,3.033,0.140,0.005,0.017
"L","Paul Lake",1988,151,1988-05-30,"PVULG","PVULG","ROT","Polyarthra vulgaris",0.131,1069.0,565,14.443,0.130,0.062,0.888
"L","Paul Lake",1988,151,1988-05-30,"KLONG","KLONG","ROT","Kellicotia longispina",0.071,1703.0,565,42.453,0.150,0.010,0.430
"L","Paul Lake",1988,151,1988-05-30,"GSTYL","GSTYL","ROT","Gastropus stylifer",0.191,13.0,565,0.120,0.110,0.027,0.003
"L","Paul Lake",1988,151,1988-05-30,"TCYL","TCYL","ROT","Trichocerca cylindrica",0.091,39.5,565,0.768,0.370,0.123,0.094
"L","Paul Lake",1988,151,1988-05-30,"CDOS","MSBR","ROT","Conochiloides dossuarius",0.191,646.5,565,5.991,0.140,0.055,0.329
"L","Paul Lake",1988,151,1988-05-30,"SYNCH","SYNCH","ROT","Synchaeta sp.",0.191,26.5,565,0.246,0.190,0.082,0.020
"L","Paul Lake",1988,158,1988-06-06,"DPUL","DPUL","CLAD","Daphnia pulex",0.067,50.0,565,1.321,0.970,6.434,8.499
"L","Paul Lake",1988,158,1988-06-06,"DROS","DROS","CLAD","Daphnia rosea",0.067,8.0,565,0.211,0.980,6.616,1.398
"L","Paul Lake",1988,158,1988-06-06,"HGIB","HGIB","CLAD","Holopedium gibberum",0.114,67.0,565,1.040,1.130,12.745,13.258
"L","Paul Lake",1988,158,1988-06-06,"DOREG","FDIAPT","OCOP","Diaptomus oregonensis",0.143,250.5,565,3.100,0.990,3.390,10.510
"L","Paul Lake",1988,158,1988-06-06,"TROP","TROP","OCOP","Tropocyclops prasinus mexicanus",0.143,13.0,565,0.161,0.550,1.701,0.274
"L","Paul Lake",1988,158,1988-06-06,"ORTH","ORTH","OCOP","Orthocyclops modestus",0.143,13.0,565,0.161,1.310,15.597,2.510
"L","Paul Lake",1988,158,1988-06-06,"MESO","MESO","CCOP","Mesocyclops edax",0.143,2.0,565,0.025,1.160,9.479,0.235
"L","Paul Lake",1988,158,1988-06-06,"COPD","COPD","OCOP","Copepodite",0.208,633.5,565,5.391,0.500,1.334,7.190
"L","Paul Lake",1988,158,1988-06-06,"NAUP","NAUP","OCOP","Nauplii",0.114,2244.0,565,34.839,0.220,0.988,34.409
"L","Paul Lake",1988,158,1988-06-06,"KCOCH","KCOCH","ROT","Keratella cochlearis",0.131,1359.5,565,18.368,0.130,0.004,0.081
"L","Paul Lake",1988,158,1988-06-06,"KTEST","KTEST","ROT","Keratella testudo",0.131,132.0,565,1.783,0.140,0.005,0.010
"L","Paul Lake",1988,158,1988-06-06,"PVULG","PVULG","ROT","Polyarthra vulgaris",0.131,1056.0,565,14.267,0.130,0.062,0.878
"L","Paul Lake",1988,158,1988-06-06,"KLONG","KLONG","ROT","Kellicotia longispina",0.071,1887.5,565,47.052,0.150,0.010,0.476
"L","Paul Lake",1988,158,1988-06-06,"KBOST","KBOST","ROT","Kellicotia bostoniensis",0.071,13.0,565,0.324,0.110,0.004,0.001
"L","Paul Lake",1988,158,1988-06-06,"GSTYL","GSTYL","ROT","Gastropus stylifer",0.191,13.0,565,0.120,0.110,0.027,0.003
"L","Paul Lake",1988,158,1988-06-06,"TCYL","TCYL","ROT","Trichocerca cylindrica",0.091,224.5,565,4.366,0.350,0.058,0.253
"L","Paul Lake",1988,158,1988-06-06,"CDOS","MSBR","ROT","Conochiloides dossuarius",0.191,2019.5,565,18.714,0.160,0.082,1.533
"L","Paul Lake",1988,158,1988-06-06,"ASPLG","ASPLG","PROT","Asplanchna sp.",0.160,105.5,565,1.167,0.520,3.234,3.774
"L","Paul Lake",1988,158,1988-06-06,"CCOL","CCOL","ROT","colonial Conochilus sp.",0.191,105.0,565,0.973,0.130,2.910,2.831
"L","Paul Lake",1988,165,1988-06-13,"DPUL","DPUL","CLAD","Daphnia pulex",0.067,62.0,565,1.638,0.930,5.738,9.398
"L","Paul Lake",1988,165,1988-06-13,"DROS","DROS","CLAD","Daphnia rosea",0.067,29.0,565,0.766,0.790,3.682,2.820
"L","Paul Lake",1988,165,1988-06-13,"HGIB","HGIB","CLAD","Holopedium gibberum",0.114,22.0,565,0.342,0.840,6.837,2.335
"L","Paul Lake",1988,165,1988-06-13,"DOREG","FDIAPT","OCOP","Diaptomus oregonensis",0.143,206.0,565,2.550,0.990,3.390,8.643
"L","Paul Lake",1988,165,1988-06-13,"TROP","TROP","OCOP","Tropocyclops prasinus mexicanus",0.143,55.5,565,0.687,0.530,1.548,1.063
"L","Paul Lake",1988,165,1988-06-13,"ORTH","ORTH","OCOP","Orthocyclops modestus",0.143,16.0,565,0.198,1.440,19.859,3.933
"L","Paul Lake",1988,165,1988-06-13,"MESO","MESO","CCOP","Mesocyclops edax",0.143,17.0,565,0.210,1.360,17.820,3.749
"L","Paul Lake",1988,165,1988-06-13,"COPD","COPD","OCOP","Copepodite",0.208,911.0,565,7.752,0.500,1.334,10.340
"L","Paul Lake",1988,165,1988-06-13,"NAUP","NAUP","OCOP","Nauplii",0.114,2059.0,565,31.967,0.210,0.966,30.891
"L","Paul Lake",1988,165,1988-06-13,"KCOCH","KCOCH","ROT","Keratella cochlearis",0.131,871.0,565,11.768,0.120,0.003,0.041
"L","Paul Lake",1988,165,1988-06-13,"KTEST","KTEST","ROT","Keratella testudo",0.131,87.0,565,1.175,0.140,0.005,0.006
"L","Paul Lake",1988,165,1988-06-13,"PVULG","PVULG","ROT","Polyarthra vulgaris",0.131,1695.0,565,22.901,0.140,0.077,1.760
"L","Paul Lake",1988,165,1988-06-13,"KLONG","KLONG","ROT","Kellicotia longispina",0.071,2273.0,565,56.662,0.130,0.007,0.373
"L","Paul Lake",1988,165,1988-06-13,"KBOST","KBOST","ROT","Kellicotia bostoniensis",0.071,24.0,565,0.598,0.110,0.004,0.002
"L","Paul Lake",1988,165,1988-06-13,"GSTYL","GSTYL","ROT","Gastropus stylifer",0.191,8.0,565,0.074,0.110,0.027,0.002
"L","Paul Lake",1988,165,1988-06-13,"TCYL","TCYL","ROT","Trichocerca cylindrica",0.091,491.0,565,9.550,0.350,0.182,1.738
"L","Paul Lake",1988,165,1988-06-13,"CDOS","MSBR","ROT","Conochiloides dossuarius",0.191,2106.5,565,19.520,0.150,0.068,1.318
"L","Paul Lake",1988,165,1988-06-13,"FLONG","FIL","ROT","Filinia longispina",0.191,39.5,565,0.366,0.130,0.029,0.010
"L","Paul Lake",1988,165,1988-06-13,"ASPLG","ASPLG","PROT","Asplanchna sp.",0.160,250.5,565,2.771,0.460,2.239,6.204
"L","Paul Lake",1988,165,1988-06-13,"CCOL","CCOL","ROT","colonial Conochilus sp.",0.191,84.5,565,0.783,0.130,2.910,2.279
"L","Paul Lake",1988,172,1988-06-20,"DPUL","DPUL","CLAD","Daphnia pulex",0.067,147.0,565,3.883,0.990,6.802,26.412
"L","Paul Lake",1988,172,1988-06-20,"DROS","DROS","CLAD","Daphnia rosea",0.067,28.0,565,0.740,0.820,4.074,3.014
"L","Paul Lake",1988,172,1988-06-20,"HGIB","HGIB","CLAD","Holopedium gibberum",0.114,232.0,565,3.602,0.980,9.450,34.040
"L","Paul Lake",1988,172,1988-06-20,"DOREG","FDIAPT","OCOP","Diaptomus oregonensis",0.143,277.0,565,3.428,0.970,3.240,11.108
"L","Paul Lake",1988,172,1988-06-20,"TROP","TROP","OCOP","Tropocyclops prasinus mexicanus",0.143,105.5,565,1.306,0.500,1.334,1.742
"L","Paul Lake",1988,172,1988-06-20,"ORTH","ORTH","OCOP","Orthocyclops modestus",0.143,39.5,565,0.489,1.210,12.735,6.226
"L","Paul Lake",1988,172,1988-06-20,"COPD","COPD","OCOP","Copepodite",0.208,620.5,565,5.280,0.500,1.334,7.043
"L","Paul Lake",1988,172,1988-06-20,"NAUP","NAUP","OCOP","Nauplii",0.114,2019.5,565,31.354,0.200,0.944,29.613
"L","Paul Lake",1988,172,1988-06-20,"KCOCH","KCOCH","ROT","Keratella cochlearis",0.131,2534.5,565,34.243,0.120,0.003,0.118
"L","Paul Lake",1988,172,1988-06-20,"KTEST","KTEST","ROT","Keratella testudo",0.131,105.5,565,1.425,0.140,0.005,0.008
"L","Paul Lake",1988,172,1988-06-20,"PVULG","PVULG","ROT","Polyarthra vulgaris",0.131,3049.0,565,41.194,0.140,0.077,3.165
"L","Paul Lake",1988,172,1988-06-20,"KLONG","KLONG","ROT","Kellicotia longispina",0.071,2798.5,565,69.762,0.130,0.007,0.460
"L","Paul Lake",1988,172,1988-06-20,"KBOST","KBOST","ROT","Kellicotia bostoniensis",0.071,13.0,565,0.324,0.130,0.007,0.002
"L","Paul Lake",1988,172,1988-06-20,"TCYL","TCYL","ROT","Trichocerca cylindrica",0.091,567.5,565,11.038,0.350,0.182,2.009
"L","Paul Lake",1988,172,1988-06-20,"CDOS","MSBR","ROT","Conochiloides dossuarius",0.191,2389.0,565,22.138,0.160,0.082,1.814
