lakeid,lakename,year4,daynum,sampledate,areal_prod_mixed,vol_prod_mixed,areal_prod_pzone,vol_prod_pzone
"T","Tuesday Lake",1985,259,1985-09-16,84.3369,112.4492,235.5695,68.7078
"T","Tuesday Lake",1985,260,1985-09-17,41.4806,55.3075,97.9766,28.2819
"T","Tuesday Lake",1985,261,1985-09-18,71.6796,95.5728,217.4179,62.1194
"T","Tuesday Lake",1986,148,1986-05-28,78.9962,105.3283,201.7290,73.3560
"T","Tuesday Lake",1986,149,1986-05-29,84.3441,112.4588,209.9946,76.3617
"T","Tuesday Lake",1986,150,1986-05-30,87.1251,116.1667,210.6333,76.5939
"T","Tuesday Lake",1986,151,1986-05-31,94.8075,126.4100,226.6279,82.4101
"T","Tuesday Lake",1986,152,1986-06-01,74.3253,99.1004,163.2272,59.3554
"T","Tuesday Lake",1986,153,1986-06-02,112.7013,150.2684,265.9142,96.6961
"T","Tuesday Lake",1986,154,1986-06-03,119.9372,159.9162,280.3235,101.9358
"T","Tuesday Lake",1986,155,1986-06-04,86.5243,115.3657,183.9233,66.8812
"T","Tuesday Lake",1986,156,1986-06-05,135.6255,179.1280,314.7435,112.9848
"T","Tuesday Lake",1986,157,1986-06-06,120.9283,158.2239,269.0938,95.3750
"T","Tuesday Lake",1986,158,1986-06-07,101.5100,131.5871,215.2769,75.3469
"T","Tuesday Lake",1986,159,1986-06-08,147.0768,188.9060,334.0667,115.4799
"T","Tuesday Lake",1986,160,1986-06-09,167.6264,213.3427,388.4502,132.6415
"T","Tuesday Lake",1986,161,1986-06-10,112.5885,142.0035,236.4923,79.7805
"T","Tuesday Lake",1986,162,1986-06-11,53.6277,67.0346,100.0412,33.3471
"T","Tuesday Lake",1986,163,1986-06-12,159.8337,207.1919,368.0384,124.1575
"T","Tuesday Lake",1986,164,1986-06-13,156.7659,211.0310,370.7161,126.5860
"T","Tuesday Lake",1986,165,1986-06-14,140.8392,197.1749,334.9515,115.7857
"T","Tuesday Lake",1986,166,1986-06-15,136.8413,199.5602,334.3662,117.0282
"T","Tuesday Lake",1986,167,1986-06-16,137.8175,209.7223,350.1869,124.1169
"T","Tuesday Lake",1986,168,1986-06-17,136.6292,217.3645,360.6076,129.4489
"T","Tuesday Lake",1986,169,1986-06-18,119.5649,199.2748,316.5732,115.1175
"T","Tuesday Lake",1986,170,1986-06-19,112.7764,181.4793,287.9980,104.7265
"T","Tuesday Lake",1986,171,1986-06-20,119.0408,185.1745,303.4652,110.3510
"T","Tuesday Lake",1986,172,1986-06-21,87.1830,131.2432,202.4007,73.6003
"T","Tuesday Lake",1986,173,1986-06-22,99.8109,145.5575,236.5516,86.0188
"T","Tuesday Lake",1986,174,1986-06-23,89.3241,126.3169,204.2148,74.2599
"T","Tuesday Lake",1986,175,1986-06-24,105.0203,144.1455,249.2288,90.6286
"T","Tuesday Lake",1986,176,1986-06-25,75.8355,101.1141,165.4627,60.1682
"T","Tuesday Lake",1986,177,1986-06-26,87.8744,117.1658,199.5566,72.3780
"T","Tuesday Lake",1986,178,1986-06-27,85.7952,114.3936,194.4521,70.3444
"T","Tuesday Lake",1986,179,1986-06-28,88.6058,118.1411,203.3558,73.3758
"T","Tuesday Lake",1986,180,1986-06-29,89.9017,119.8689,207.9818,74.8520
"T","Tuesday Lake",1986,181,1986-06-30,88.3816,117.8422,204.3280,73.3485
"T","Tuesday Lake",1986,182,1986-07-01,76.1482,101.5309,170.1356,60.9181
"T","Tuesday Lake",1986,183,1986-07-02,75.6373,100.8498,169.2854,60.4591
"T","Tuesday Lake",1986,184,1986-07-03,91.8979,122.5305,213.7705,76.5419
"T","Tuesday Lake",1986,185,1986-07-04,73.3489,97.7986,160.5842,57.6456
"T","Tuesday Lake",1986,186,1986-07-05,95.4679,127.2905,219.8616,79.1276
"T","Tuesday Lake",1986,187,1986-07-06,108.8364,145.1152,256.4733,92.5419
"T","Tuesday Lake",1986,188,1986-07-07,118.7731,158.3641,283.5119,102.5625
"T","Tuesday Lake",1986,189,1986-07-08,82.2947,109.7262,180.2608,65.3796
"T","Tuesday Lake",1986,190,1986-07-09,131.4450,175.2600,316.3729,115.0447
"T","Tuesday Lake",1986,191,1986-07-10,114.3348,155.4065,268.9057,97.2785
"T","Tuesday Lake",1986,192,1986-07-11,41.4744,57.4892,82.2164,29.5895
"T","Tuesday Lake",1986,193,1986-07-12,73.0268,103.2703,158.8425,56.8746
"T","Tuesday Lake",1986,194,1986-07-13,66.4789,95.9489,142.7533,50.8536
"T","Tuesday Lake",1986,195,1986-07-14,95.8629,141.2716,223.0562,79.0579
"T","Tuesday Lake",1986,196,1986-07-15,60.3775,90.8908,127.9651,45.1262
"T","Tuesday Lake",1986,197,1986-07-16,85.0808,130.8935,193.7879,67.9957
"T","Tuesday Lake",1986,198,1986-07-17,103.3203,155.5359,246.7450,85.9311
"T","Tuesday Lake",1986,199,1986-07-18,88.9799,131.1283,203.7937,70.4472
"T","Tuesday Lake",1986,200,1986-07-19,85.4166,123.2817,193.4980,66.3964
"T","Tuesday Lake",1986,201,1986-07-20,98.5905,139.4209,232.7281,79.2748
"T","Tuesday Lake",1986,202,1986-07-21,100.0285,138.6534,238.1981,80.5501
"T","Tuesday Lake",1986,203,1986-07-22,92.5848,125.8434,216.6295,72.7293
"T","Tuesday Lake",1986,204,1986-07-23,91.7372,122.3163,215.8011,71.9337
"T","Tuesday Lake",1986,205,1986-07-24,57.7968,77.0624,120.8756,40.4847
"T","Tuesday Lake",1986,206,1986-07-25,96.7704,129.0272,230.9996,77.7403
"T","Tuesday Lake",1986,207,1986-07-26,92.9555,123.9407,219.0537,74.0761
"T","Tuesday Lake",1986,208,1986-07-27,80.9020,107.8693,183.7102,62.4258
"T","Tuesday Lake",1986,209,1986-07-28,97.7199,130.2932,233.2816,79.6571
"T","Tuesday Lake",1986,210,1986-07-29,101.6905,135.5873,245.3268,84.1807
"T","Tuesday Lake",1986,211,1986-07-30,82.3537,109.8049,188.3638,64.9530
"T","Tuesday Lake",1986,212,1986-07-31,107.0541,144.1113,263.8682,89.6639
"T","Tuesday Lake",1986,213,1986-08-01,93.4927,127.0774,224.7791,75.2848
"T","Tuesday Lake",1986,214,1986-08-02,113.9150,156.3539,291.5885,96.2792
"T","Tuesday Lake",1986,215,1986-08-03,111.3903,154.4024,287.0002,93.4419
"T","Tuesday Lake",1986,216,1986-08-04,122.6466,171.7052,328.9482,105.6256
"T","Tuesday Lake",1986,217,1986-08-05,122.0558,172.6041,331.8587,105.1136
"T","Tuesday Lake",1986,218,1986-08-06,106.3727,151.9610,283.8124,88.6914
"T","Tuesday Lake",1986,219,1986-08-07,95.0936,134.4757,243.1327,75.9790
"T","Tuesday Lake",1986,220,1986-08-08,115.3811,161.5335,304.4493,95.1404
"T","Tuesday Lake",1986,221,1986-08-09,129.0000,178.8118,345.8917,108.0911
"T","Tuesday Lake",1986,222,1986-08-10,98.3983,135.0564,242.4736,75.7730
"T","Tuesday Lake",1986,223,1986-08-11,129.4415,175.9400,338.3225,105.7258
"T","Tuesday Lake",1986,224,1986-08-12,128.3135,172.7297,330.4807,103.2752
"T","Tuesday Lake",1986,225,1986-08-13,116.0737,154.7649,287.2173,89.7554
"T","Tuesday Lake",1986,226,1986-08-14,60.1337,80.1782,128.4974,40.5172
"T","Tuesday Lake",1986,227,1986-08-15,117.0951,156.1268,288.0483,91.6517
"T","Tuesday Lake",1986,228,1986-08-16,121.6726,162.2302,301.1465,96.6984
"T","Tuesday Lake",1986,229,1986-08-17,125.2812,167.0415,311.1899,100.8486
"T","Tuesday Lake",1986,230,1986-08-18,131.6724,175.5632,330.1287,107.9860
"T","Tuesday Lake",1986,231,1986-08-19,132.4071,176.5427,330.8904,109.2562
"T","Tuesday Lake",1986,232,1986-08-20,86.7329,115.6438,195.0879,65.0293
"T","Tuesday Lake",1986,233,1986-08-21,149.0508,198.7343,366.1998,122.0666
"T","Tuesday Lake",1986,234,1986-08-22,68.9967,91.9956,140.8287,46.9429
"T","Tuesday Lake",1986,235,1986-08-23,168.3322,224.4430,399.3946,133.1315
"T","Tuesday Lake",1986,236,1986-08-24,166.0888,221.4518,383.1732,127.7244
"T","Tuesday Lake",1986,237,1986-08-25,166.9613,222.6151,377.8749,125.9583
"T","Tuesday Lake",1986,238,1986-08-26,141.4240,188.5654,304.4536,101.4846
"T","Tuesday Lake",1986,239,1986-08-27,212.5534,283.4045,491.4595,163.8198
"T","Tuesday Lake",1986,240,1986-08-28,219.9153,285.0753,515.6060,167.0945
"T","Tuesday Lake",1986,241,1986-08-29,219.6092,276.9846,518.1133,163.3691
"T","Tuesday Lake",1986,242,1986-08-30,202.4509,248.6239,471.8726,144.8732
"T","Tuesday Lake",1986,243,1986-08-31,212.5222,254.3001,505.5461,151.2317
"T","Tuesday Lake",1986,244,1986-09-01,192.0699,224.0815,450.3808,131.3611
"T","Tuesday Lake",1986,245,1986-09-02,198.1824,225.5734,473.4499,134.7215
"T","Tuesday Lake",1986,246,1986-09-03,104.1404,115.7115,221.5499,61.5416
"T","Tuesday Lake",1987,147,1987-05-27,172.8095,138.2476,380.9576,95.2394
"T","Tuesday Lake",1987,148,1987-05-28,190.6129,152.4904,423.6379,106.8636
"T","Tuesday Lake",1987,149,1987-05-29,175.1830,140.1464,377.4422,96.0762
"T","Tuesday Lake",1987,150,1987-05-30,185.4315,148.3452,398.8428,102.4550
"T","Tuesday Lake",1987,151,1987-05-31,206.3085,165.0468,447.9810,116.1432
"T","Tuesday Lake",1987,152,1987-06-01,215.6337,172.5070,466.1957,121.9951
"T","Tuesday Lake",1987,153,1987-06-02,218.4965,174.7972,466.6904,123.2767
"T","Tuesday Lake",1987,154,1987-06-03,162.1495,129.7196,319.9497,85.3199
"T","Tuesday Lake",1987,155,1987-06-04,206.3827,169.9622,436.9277,117.6344
"T","Tuesday Lake",1987,156,1987-06-05,203.2271,172.4351,437.8740,119.0337
"T","Tuesday Lake",1987,157,1987-06-06,189.7067,165.9933,411.2041,112.8796
"T","Tuesday Lake",1987,158,1987-06-07,182.7078,165.0264,401.6367,111.3448
"T","Tuesday Lake",1987,159,1987-06-08,156.9651,146.5007,341.6758,95.6692
"T","Tuesday Lake",1987,160,1987-06-09,211.9837,204.6739,507.8792,143.6426
"T","Tuesday Lake",1987,161,1987-06-10,184.8471,184.8471,438.8717,125.3919
"T","Tuesday Lake",1987,162,1987-06-11,147.7683,147.7683,341.8950,97.6843
"T","Tuesday Lake",1987,163,1987-06-12,153.0809,153.0809,369.3004,105.5144
"T","Tuesday Lake",1987,164,1987-06-13,154.4619,154.4619,390.9629,111.7037
"T","Tuesday Lake",1987,165,1987-06-14,135.9894,135.9894,352.5586,100.7310
"T","Tuesday Lake",1987,166,1987-06-15,108.2068,108.2068,284.2557,81.2159
"T","Tuesday Lake",1987,167,1987-06-16,84.5229,84.5229,231.7917,66.2262
"T","Tuesday Lake",1987,168,1987-06-17,52.5726,52.5726,150.2126,42.9179
"T","Tuesday Lake",1987,169,1987-06-18,58.3189,58.3189,164.0110,46.8603
"T","Tuesday Lake",1987,170,1987-06-19,66.1814,66.1814,184.6123,52.7464
"T","Tuesday Lake",1987,171,1987-06-20,74.4304,74.4304,205.4385,58.6967
"T","Tuesday Lake",1987,172,1987-06-21,82.5740,82.5740,224.7426,64.2122
"T","Tuesday Lake",1987,173,1987-06-22,90.6134,90.6134,242.6162,69.3189
"T","Tuesday Lake",1987,174,1987-06-23,98.5503,98.5503,259.1461,74.0417
"T","Tuesday Lake",1987,175,1987-06-24,106.3859,106.3859,274.4145,78.4041
"T","Tuesday Lake",1987,177,1987-06-26,117.5492,117.5492,291.1872,83.1963
"T","Tuesday Lake",1987,178,1987-06-27,119.4037,119.4037,287.6603,82.1887
"T","Tuesday Lake",1987,179,1987-06-28,136.9328,136.9328,332.8567,95.1019
"T","Tuesday Lake",1987,180,1987-06-29,134.6323,134.6323,315.8416,90.2404
"T","Tuesday Lake",1987,181,1987-06-30,156.0303,156.0303,371.1812,106.0518
"T","Tuesday Lake",1987,182,1987-07-01,165.4702,165.4702,389.0187,111.1482
"T","Tuesday Lake",1987,183,1987-07-02,112.8949,112.8949,239.5354,68.4387
"T","Tuesday Lake",1987,184,1987-07-03,132.6825,132.6825,293.0855,84.0819
"T","Tuesday Lake",1987,185,1987-07-04,171.6016,171.6016,408.3390,117.6285
"T","Tuesday Lake",1987,186,1987-07-05,143.1583,143.1583,323.0005,93.4299
"T","Tuesday Lake",1987,187,1987-07-06,108.9964,108.9964,230.0143,66.8091
"T","Tuesday Lake",1987,188,1987-07-07,145.3352,145.3352,328.8982,95.9286
"T","Tuesday Lake",1987,189,1987-07-08,148.7399,148.7399,338.2294,99.0630
"T","Tuesday Lake",1987,190,1987-07-09,83.1786,83.1786,165.7634,48.7539
"T","Tuesday Lake",1987,191,1987-07-10,131.7473,131.7473,283.9334,81.4563
"T","Tuesday Lake",1987,192,1987-07-11,93.3235,93.3235,184.6092,51.6906
"T","Tuesday Lake",1987,193,1987-07-12,127.8798,127.8798,264.9485,72.4468
"T","Tuesday Lake",1987,194,1987-07-13,145.4916,145.4916,305.2316,81.5504
"T","Tuesday Lake",1987,195,1987-07-14,170.3411,170.3411,364.6567,95.2462
"T","Tuesday Lake",1987,196,1987-07-15,168.1003,168.1003,353.5739,90.3291
"T","Tuesday Lake",1987,197,1987-07-16,192.0141,192.0141,410.1984,102.5496
"T","Tuesday Lake",1987,198,1987-07-17,182.3784,185.0216,395.6058,101.4374
"T","Tuesday Lake",1987,199,1987-07-18,161.9269,166.6894,352.2454,92.6962
"T","Tuesday Lake",1987,200,1987-07-19,142.5309,148.9129,311.6182,84.2211
"T","Tuesday Lake",1987,201,1987-07-20,98.3583,104.3194,206.3368,57.3158
"T","Tuesday Lake",1987,202,1987-07-21,123.3009,132.7856,284.3729,81.2494
"T","Tuesday Lake",1987,203,1987-07-22,109.6920,119.9756,260.1769,76.5226
"T","Tuesday Lake",1987,204,1987-07-23,86.5283,96.1426,206.9518,62.7127
"T","Tuesday Lake",1987,205,1987-07-24,93.9240,104.3600,226.1010,68.8133
"T","Tuesday Lake",1987,206,1987-07-25,102.1481,113.4978,247.7096,75.7191
"T","Tuesday Lake",1987,207,1987-07-26,114.9588,127.7320,283.7138,87.1051
"T","Tuesday Lake",1987,208,1987-07-27,113.3043,125.8937,274.1204,84.5305
"T","Tuesday Lake",1987,209,1987-07-28,68.7031,76.3368,146.3004,45.3143
"T","Tuesday Lake",1987,210,1987-07-29,116.6913,129.6571,275.8488,85.8196
"T","Tuesday Lake",1987,211,1987-07-30,114.4791,127.1990,265.1411,82.8566
"T","Tuesday Lake",1987,212,1987-07-31,119.8340,131.0684,254.1352,78.3677
"T","Tuesday Lake",1987,213,1987-08-01,132.4387,142.6263,269.6999,82.0826
"T","Tuesday Lake",1987,214,1987-08-02,205.0019,217.4262,434.3954,130.5051
"T","Tuesday Lake",1987,215,1987-08-03,219.6386,229.4732,454.0325,134.6707
"T","Tuesday Lake",1987,216,1987-08-04,253.8731,261.3400,523.5898,153.3527
"T","Tuesday Lake",1987,217,1987-08-05,348.6809,353.7343,749.7716,216.8761
"T","Tuesday Lake",1987,218,1987-08-06,333.1494,333.1494,690.9480,197.4137
"T","Tuesday Lake",1987,219,1987-08-07,365.9054,365.9054,791.3469,223.8153
"T","Tuesday Lake",1987,220,1987-08-08,309.0716,309.0716,657.1461,184.0009
"T","Tuesday Lake",1987,221,1987-08-09,280.7246,280.7246,598.8270,166.0115
"T","Tuesday Lake",1987,222,1987-08-10,288.1798,288.1798,636.9402,174.8463
"T","Tuesday Lake",1987,223,1987-08-11,260.3123,260.3123,581.5577,158.0934
"T","Tuesday Lake",1987,224,1987-08-12,119.8561,119.8561,237.8763,64.0436
"T","Tuesday Lake",1987,225,1987-08-13,95.3233,95.3233,189.2504,50.4668
"T","Tuesday Lake",1987,226,1987-08-14,140.8794,140.8794,294.0219,79.1597
"T","Tuesday Lake",1987,227,1987-08-15,235.1276,235.1276,535.9105,145.6844
"T","Tuesday Lake",1987,228,1987-08-16,236.4831,236.4831,527.3343,144.7584
"T","Tuesday Lake",1987,229,1987-08-17,281.3738,281.3738,639.8306,177.3788
"T","Tuesday Lake",1987,230,1987-08-18,251.8709,251.8709,547.1873,153.2124
"T","Tuesday Lake",1987,231,1987-08-19,315.6797,315.6797,708.2841,200.3228
"T","Tuesday Lake",1987,232,1987-08-20,313.2784,313.2784,688.9531,196.8437
"T","Tuesday Lake",1987,233,1987-08-21,246.5490,250.1222,526.2103,149.1284
"T","Tuesday Lake",1987,234,1987-08-22,284.6417,293.0135,641.2228,180.2634
"T","Tuesday Lake",1987,235,1987-08-23,274.5607,286.8545,628.6300,175.3151
"T","Tuesday Lake",1987,236,1987-08-24,266.6846,282.8473,622.3382,172.1884
"T","Tuesday Lake",1987,237,1987-08-25,215.3653,231.9319,488.7124,134.1564
"T","Tuesday Lake",1987,238,1987-08-26,199.9816,218.7299,456.7333,124.4021
"T","Tuesday Lake",1987,239,1987-08-27,169.6287,188.4763,380.6815,102.8869
"T","Tuesday Lake",1987,240,1987-08-28,172.2399,196.0455,405.2170,108.2641
"T","Tuesday Lake",1987,241,1987-08-29,155.7987,181.7652,375.0177,99.0613
"T","Tuesday Lake",1987,242,1987-08-30,122.9729,147.1470,293.0233,76.5359
"T","Tuesday Lake",1987,243,1987-08-31,120.5333,148.0234,305.2547,78.8481
"T","Tuesday Lake",1987,244,1987-09-01,55.3949,69.8674,122.7323,31.3550
"T","Tuesday Lake",1987,245,1987-09-02,83.8717,108.7225,227.4271,57.4725
"T","Tuesday Lake",1987,246,1987-09-03,60.8161,81.0882,168.7947,42.1987
"T","Tuesday Lake",1987,247,1987-09-04,74.4898,96.5608,206.5436,52.5747
"T","Tuesday Lake",1987,248,1987-09-05,77.2224,97.3976,202.3763,52.4679
"T","Tuesday Lake",1987,249,1987-09-06,84.5266,103.8046,214.2420,56.5922
"T","Tuesday Lake",1987,250,1987-09-07,98.1403,117.4329,245.5312,66.1046
"T","Tuesday Lake",1987,251,1987-09-08,81.8571,95.5000,185.6617,50.9660
"T","Tuesday Lake",1987,252,1987-09-09,108.6085,123.6194,251.9475,70.5453
"T","Tuesday Lake",1988,146,1988-05-25,199.6237,199.6237,407.5664,135.8555
"T","Tuesday Lake",1988,147,1988-05-26,185.6505,193.9632,388.8950,130.2519
"T","Tuesday Lake",1988,148,1988-05-27,163.1191,178.4115,345.9568,116.4277
"T","Tuesday Lake",1988,149,1988-05-28,171.5612,196.8736,384.9186,130.1657
"T","Tuesday Lake",1988,150,1988-05-29,174.7657,210.9241,413.0613,140.3606
"T","Tuesday Lake",1988,151,1988-05-30,159.6990,203.2532,387.3344,132.2605
"T","Tuesday Lake",1988,152,1988-05-31,156.3698,210.4978,397.6163,136.4370
"T","Tuesday Lake",1988,153,1988-06-01,134.0773,191.5390,346.3257,119.4227
"T","Tuesday Lake",1988,154,1988-06-02,112.7518,151.7813,273.7300,91.6799
"T","Tuesday Lake",1988,155,1988-06-03,161.7212,205.8269,426.1772,138.7554
"T","Tuesday Lake",1988,156,1988-06-04,155.9567,188.2236,405.7254,128.5103
"T","Tuesday Lake",1988,157,1988-06-05,139.7413,160.3589,354.8459,109.4238
"T","Tuesday Lake",1988,158,1988-06-06,129.4045,141.5362,328.3151,98.6354
"T","Tuesday Lake",1988,159,1988-06-07,116.5794,121.7994,298.8001,87.5147
"T","Tuesday Lake",1988,160,1988-06-08,78.4454,78.4454,191.5585,54.7310
"T","Tuesday Lake",1988,161,1988-06-09,94.1489,94.1489,250.8662,70.9520
"T","Tuesday Lake",1988,162,1988-06-10,94.0575,94.0575,258.2628,72.3136
"T","Tuesday Lake",1988,163,1988-06-11,90.4834,90.4834,252.3689,69.9636
"T","Tuesday Lake",1988,164,1988-06-12,87.2562,87.2562,247.1013,67.8317
"T","Tuesday Lake",1988,165,1988-06-13,79.0672,79.0672,222.5020,60.4860
"T","Tuesday Lake",1988,166,1988-06-14,82.7817,82.7817,242.4504,65.2751
"T","Tuesday Lake",1988,167,1988-06-15,69.9490,69.9490,198.7992,53.0131
"T","Tuesday Lake",1988,168,1988-06-16,65.3889,65.3889,173.8492,46.9863
"T","Tuesday Lake",1988,169,1988-06-17,88.7237,88.7237,246.2038,67.4531
"T","Tuesday Lake",1988,170,1988-06-18,89.4082,89.4082,236.6577,65.7382
"T","Tuesday Lake",1988,171,1988-06-19,91.0746,91.0746,230.8052,65.0156
"T","Tuesday Lake",1988,172,1988-06-20,101.7904,101.7904,253.9394,72.5541
"T","Tuesday Lake",1988,173,1988-06-21,65.2685,65.2685,138.6876,40.1993
"T","Tuesday Lake",1988,174,1988-06-22,103.6061,103.6061,234.7517,69.0446
"T","Tuesday Lake",1988,175,1988-06-23,88.1768,90.7703,190.5160,58.4917
"T","Tuesday Lake",1988,176,1988-06-24,73.8559,78.3320,152.9106,49.0997
"T","Tuesday Lake",1988,177,1988-06-25,97.9905,107.1771,215.4522,72.5080
"T","Tuesday Lake",1988,178,1988-06-26,104.6096,118.1076,233.0496,82.3913
"T","Tuesday Lake",1988,179,1988-06-27,86.6672,101.1117,184.5166,68.7030
"T","Tuesday Lake",1988,180,1988-06-28,58.3215,70.3880,115.5544,45.4428
"T","Tuesday Lake",1988,181,1988-06-29,111.0578,138.8223,249.7907,104.0795
"T","Tuesday Lake",1988,182,1988-06-30,115.8827,139.8584,262.0348,102.4717
"T","Tuesday Lake",1988,183,1988-07-01,114.9333,134.0889,257.8012,94.9794
"T","Tuesday Lake",1988,184,1988-07-02,113.9098,128.6078,253.2328,88.1905
"T","Tuesday Lake",1988,185,1988-07-03,121.4004,132.7816,272.4493,89.9597
"T","Tuesday Lake",1988,186,1988-07-04,122.8868,130.3345,274.4187,86.1404
"T","Tuesday Lake",1988,187,1988-07-05,118.8697,122.3658,260.6059,77.9590
"T","Tuesday Lake",1988,188,1988-07-06,121.8117,121.8117,266.0334,76.0095
"T","Tuesday Lake",1988,189,1988-07-07,123.7790,127.4195,269.9480,80.7537
"T","Tuesday Lake",1988,190,1988-07-08,98.5492,104.5218,201.6456,63.2968
"T","Tuesday Lake",1988,191,1988-07-09,89.8682,98.2934,178.8401,59.0510
"T","Tuesday Lake",1988,192,1988-07-10,107.2190,121.0537,219.5675,76.4663
"T","Tuesday Lake",1988,193,1988-07-11,92.5398,107.9631,181.5914,66.9021
"T","Tuesday Lake",1988,194,1988-07-12,111.2781,134.3012,224.3087,87.7185
"T","Tuesday Lake",1988,195,1988-07-13,89.9740,112.4675,171.4012,71.4172
"T","Tuesday Lake",1988,196,1988-07-14,106.6160,132.0907,223.2243,88.7824
"T","Tuesday Lake",1988,197,1988-07-15,61.8681,75.9783,123.2602,46.8925
"T","Tuesday Lake",1988,198,1988-07-16,104.6274,127.3725,245.0656,89.3468
"T","Tuesday Lake",1988,199,1988-07-17,95.5177,115.2799,230.9762,80.8417
"T","Tuesday Lake",1988,200,1988-07-18,98.8121,118.2368,254.0380,85.4936
"T","Tuesday Lake",1988,201,1988-07-19,105.4087,125.0611,290.3130,94.0829
"T","Tuesday Lake",1988,202,1988-07-20,97.3675,114.5500,275.3999,86.0625
"T","Tuesday Lake",1988,203,1988-07-21,102.5855,123.8101,297.2675,92.4832
"T","Tuesday Lake",1988,204,1988-07-22,101.2511,125.4439,294.8278,91.3184
"T","Tuesday Lake",1988,205,1988-07-23,95.0981,121.0339,273.5474,84.3538
"T","Tuesday Lake",1988,206,1988-07-24,69.5328,90.9775,183.4633,56.3264
"T","Tuesday Lake",1988,207,1988-07-25,89.9129,121.0366,256.6599,78.4550
"T","Tuesday Lake",1988,208,1988-07-26,84.3905,116.9769,236.4143,71.9522
"T","Tuesday Lake",1988,209,1988-07-27,78.2050,111.7215,213.5456,64.7108
"T","Tuesday Lake",1988,210,1988-07-28,92.3482,129.2875,259.0714,77.8326
"T","Tuesday Lake",1988,211,1988-07-29,89.6455,123.0429,241.7949,72.0240
"T","Tuesday Lake",1988,212,1988-07-30,101.8604,137.1198,278.5736,82.2791
"T","Tuesday Lake",1988,213,1988-07-31,84.5169,111.6261,212.9146,62.3599
"T","Tuesday Lake",1988,214,1988-08-01,102.1249,132.3841,264.9174,76.9470
"T","Tuesday Lake",1988,215,1988-08-02,99.9761,127.2423,251.6499,72.4918
"T","Tuesday Lake",1988,216,1988-08-03,107.5343,134.4178,269.8073,77.0878
"T","Tuesday Lake",1988,217,1988-08-04,85.7864,105.3518,198.4965,57.1801
"T","Tuesday Lake",1988,218,1988-08-05,102.5161,123.7263,240.7424,69.9252
"T","Tuesday Lake",1988,219,1988-08-06,141.9324,168.3943,351.6911,103.0058
"T","Tuesday Lake",1988,220,1988-08-07,144.3360,168.3921,349.2587,103.1566
"T","Tuesday Lake",1988,221,1988-08-08,98.7852,113.3601,215.1179,64.0777
"T","Tuesday Lake",1988,222,1988-08-09,151.7495,171.3301,352.7594,105.9792
"T","Tuesday Lake",1988,223,1988-08-10,165.9599,184.3999,384.1575,116.4114
"T","Tuesday Lake",1988,224,1988-08-11,154.7694,169.2791,347.3958,103.9218
"T","Tuesday Lake",1988,225,1988-08-12,145.6078,156.8084,318.0997,93.9535
"T","Tuesday Lake",1988,226,1988-08-13,123.6378,131.1311,258.3844,75.3621
"T","Tuesday Lake",1988,227,1988-08-14,170.7114,178.3552,374.7509,107.9529
"T","Tuesday Lake",1988,228,1988-08-15,202.9399,208.9087,456.7867,129.9800
"T","Tuesday Lake",1988,229,1988-08-16,201.0509,203.9647,445.0409,125.1119
"T","Tuesday Lake",1988,230,1988-08-17,120.0013,120.0013,237.2895,65.9137
"T","Tuesday Lake",1988,231,1988-08-18,198.5521,205.9059,436.8916,121.3588
"T","Tuesday Lake",1988,232,1988-08-19,300.0379,323.1178,749.6734,208.2426
"T","Tuesday Lake",1988,233,1988-08-20,304.8940,341.4812,779.5792,216.5498
"T","Tuesday Lake",1988,234,1988-08-21,275.1709,321.0327,695.2404,193.1223
"T","Tuesday Lake",1988,235,1988-08-22,234.7554,285.7892,580.3514,161.2087
"T","Tuesday Lake",1988,236,1988-08-23,292.9887,372.8947,797.0084,221.3912
"T","Tuesday Lake",1988,237,1988-08-24,246.1650,328.2200,654.4368,181.7880
"T","Tuesday Lake",1988,238,1988-08-25,273.9296,361.7938,745.3777,208.7058
"T","Tuesday Lake",1988,239,1988-08-26,303.6322,397.2758,848.8453,239.5934
"T","Tuesday Lake",1988,240,1988-08-27,264.9082,343.3995,700.4720,199.3213
"T","Tuesday Lake",1988,241,1988-08-28,274.4496,352.5041,728.8581,209.0986
"T","Tuesday Lake",1988,242,1988-08-29,263.3325,335.1504,685.0651,198.1593
"T","Tuesday Lake",1988,243,1988-08-30,299.9646,378.3337,813.6085,237.3025
"T","Tuesday Lake",1988,244,1988-08-31,299.2800,374.1000,808.0261,237.6547
"T","Tuesday Lake",1988,245,1988-09-01,263.7857,316.5429,620.2119,183.7665
"T","Tuesday Lake",1988,246,1988-09-02,334.0102,385.3963,776.9678,231.9307
"T","Tuesday Lake",1988,247,1988-09-03,381.3812,423.7568,855.4090,257.2658
"T","Tuesday Lake",1988,248,1988-09-04,244.5873,262.0578,464.4630,140.7464
"T","Tuesday Lake",1988,249,1988-09-05,436.7956,451.8575,889.9141,271.7295
"T","Tuesday Lake",1988,250,1988-09-06,541.6215,541.6215,1101.4350,338.9030
"T","Tuesday Lake",1989,144,1989-05-24,171.9375,156.3068,346.6738,115.5579
"T","Tuesday Lake",1989,145,1989-05-25,230.3717,212.1845,477.1834,159.0611
"T","Tuesday Lake",1989,146,1989-05-26,207.0549,193.2512,404.1405,134.7135
"T","Tuesday Lake",1989,147,1989-05-27,262.1913,248.0188,527.7194,175.9064
